time,open,high,low,close,volume,return,return_pct,next_return,next_return_pct,next_close
2020-09-25,910.78,911.3,905.56,908.27,313418660,-0.00034119174976343647,-0.03411917497634365,0.004657205456527258,0.4657205456527258,912.5
2020-09-28,911.2,913.6,910.04,912.5,365358700,0.004657205456527258,0.4657205456527258,-0.00933698630136981,-0.933698630136981,903.98
2020-09-29,916.63,917.49,903.98,903.98,438172690,-0.00933698630136981,-0.933698630136981,0.001360649571893191,0.1360649571893191,905.21
2020-09-30,904.34,907.0,900.44,905.21,294760200,0.001360649571893191,0.1360649571893191,0.009809878370764746,0.9809878370764746,914.09
2020-10-01,910.13,914.09,909.13,914.09,317058100,0.009809878370764746,0.9809878370764746,-0.004572853876533056,-0.4572853876533056,909.91
2020-10-02,914.09,916.67,897.72,909.91,483638030,-0.004572853876533056,-0.4572853876533056,0.005242276708685489,0.5242276708685489,914.68
2020-10-05,913.77,915.55,910.96,914.68,407208880,0.005242276708685489,0.5242276708685489,0.001082345738400381,0.1082345738400381,915.67
2020-10-06,918.11,918.93,912.77,915.67,456944920,0.001082345738400381,0.1082345738400381,0.004422990815468486,0.4422990815468486,919.72
2020-10-07,913.62,923.57,912.69,919.72,480384680,0.004422990815468486,0.4422990815468486,-0.000956812943069596,-0.0956812943069596,918.84
2020-10-08,922.08,922.08,913.89,918.84,426417410,-0.000956812943069596,-0.0956812943069596,0.005615776413739004,0.5615776413739004,924.0
2020-10-09,919.48,924.0,917.7,924.0,327564900,0.005615776413739004,0.5615776413739004,0.0019805194805195825,0.19805194805195825,925.83
2020-10-12,930.78,933.13,923.28,925.83,395923540,0.0019805194805195825,0.19805194805195825,0.004352850955358978,0.4352850955358978,929.86
2020-10-13,926.76,930.96,923.78,929.86,307905690,0.004352850955358978,0.4352850955358978,0.011098444927193363,1.1098444927193363,940.18
2020-10-14,931.89,940.18,931.89,940.18,366740820,0.011098444927193363,1.1098444927193363,0.002744155374502899,0.2744155374502899,942.76
2020-10-15,945.28,945.93,938.7,942.76,418039070,0.002744155374502899,0.2744155374502899,0.0005727862870719136,0.05727862870719136,943.3
2020-10-16,944.03,946.23,935.98,943.3,376214380,0.0005727862870719136,0.05727862870719136,0.00041344217110150794,0.041344217110150794,943.69
2020-10-19,945.01,946.29,941.92,943.69,337193640,0.00041344217110150794,0.041344217110150794,0.000773559113691924,0.0773559113691924,944.42
2020-10-20,941.0,944.54,937.32,944.42,365067740,0.000773559113691924,0.0773559113691924,-0.0057072065394633276,-0.5707206539463328,939.03
2020-10-21,947.16,948.2,939.0,939.03,353904170,-0.0057072065394633276,-0.5707206539463328,0.011575775001863686,1.1575775001863686,949.9
2020-10-22,938.06,949.9,933.78,949.9,298972610,0.011575775001863686,1.1575775001863686,0.011959153595115346,1.1959153595115346,961.26
2020-10-23,953.45,961.26,953.14,961.26,370461040,0.011959153595115346,1.1959153595115346,-0.010881551297255765,-1.0881551297255765,950.8
2020-10-26,967.52,970.15,950.8,950.8,379914380,-0.010881551297255765,-1.0881551297255765,-0.0045540597391668936,-0.45540597391668936,946.47
2020-10-27,950.8,954.72,946.28,946.47,387034170,-0.0045540597391668936,-0.45540597391668936,-0.02685769226705559,-2.685769226705559,921.05
2020-10-28,942.82,946.91,921.05,921.05,407659250,-0.02685769226705559,-2.685769226705559,-0.002138863253894896,-0.2138863253894896,919.08
2020-10-29,918.56,925.84,914.33,919.08,336614810,-0.002138863253894896,-0.2138863253894896,0.00695260477869164,0.695260477869164,925.47
2020-10-30,925.41,926.32,911.2,925.47,280753410,0.00695260477869164,0.695260477869164,0.008871168163203436,0.8871168163203436,933.68
2020-11-02,926.09,933.68,924.14,933.68,260733400,0.008871168163203436,0.8871168163203436,0.0018528832148059227,0.18528832148059227,935.41
2020-11-03,936.73,937.57,932.18,935.41,281735400,0.0018528832148059227,0.18528832148059227,0.004650367218652862,0.4650367218652862,939.76
2020-11-04,935.41,943.56,933.86,939.76,310903070,0.004650367218652862,0.4650367218652862,-0.002138843960160064,-0.2138843960160064,937.75
2020-11-05,940.32,945.51,937.75,937.75,254777110,-0.002138843960160064,-0.2138843960160064,0.0005758464409491015,0.05758464409491015,938.29
2020-11-06,939.73,941.2,934.63,938.29,232768190,0.0005758464409491015,0.05758464409491015,0.014601029532447463,1.4601029532447463,951.99
2020-11-09,942.15,951.99,942.15,951.99,352182900,0.014601029532447463,1.4601029532447463,-9.453880818077742e-05,-0.009453880818077742,951.9
2020-11-10,962.68,963.47,951.9,951.9,398473090,-9.453880818077742e-05,-0.009453880818077742,0.00033616976573180857,0.03361697657318086,952.22
2020-11-11,954.46,956.65,947.61,952.22,334146980,0.00033616976573180857,0.03361697657318086,0.00741425300875842,0.741425300875842,959.28
2020-11-12,953.97,959.28,953.62,959.28,301718780,0.00741425300875842,0.741425300875842,0.00730756400633803,0.730756400633803,966.29
2020-11-13,959.56,966.29,959.13,966.29,398286010,0.00730756400633803,0.730756400633803,-0.016040733113247607,-1.6040733113247607,950.79
2020-11-16,970.11,972.98,950.5,950.79,449713430,-0.016040733113247607,-1.6040733113247607,0.019047318545630576,1.9047318545630576,968.9
2020-11-17,955.52,968.9,953.22,968.9,352793810,0.019047318545630576,1.9047318545630576,0.004778614924140667,0.4778614924140667,973.53
2020-11-18,969.48,974.3,966.32,973.53,419396590,0.004778614924140667,0.4778614924140667,0.009994555894528245,0.9994555894528245,983.26
2020-11-19,975.32,983.26,974.33,983.26,442256890,0.009994555894528245,0.9994555894528245,0.006854748489717899,0.6854748489717899,990.0
2020-11-20,984.71,990.0,980.72,990.0,443915920,0.006854748489717899,0.6854748489717899,0.004232323232323365,0.4232323232323365,994.19
2020-11-23,991.87,995.9,985.38,994.19,418883570,0.004232323232323365,0.4232323232323365,0.0015791750067892796,0.15791750067892796,995.76
2020-11-24,996.55,997.99,984.92,995.76,474679040,0.0015791750067892796,0.15791750067892796,0.004197798666345287,0.4197798666345287,999.94
2020-11-25,1000.39,1002.31,996.8,999.94,412154600,0.004197798666345287,0.4197798666345287,0.00603036182170924,0.603036182170924,1005.97
2020-11-26,999.24,1005.97,994.91,1005.97,385966160,0.00603036182170924,0.603036182170924,0.004224778074892965,0.42247780748929653,1010.22
2020-11-27,1006.68,1010.22,1004.0,1010.22,357083210,0.004224778074892965,0.42247780748929653,-0.007067767416998216,-0.7067767416998216,1003.08
2020-11-30,1011.82,1012.5,1002.61,1003.08,418685700,-0.007067767416998216,-0.7067767416998216,0.005772221557602597,0.5772221557602597,1008.87
2020-12-01,988.71,1008.87,988.71,1008.87,506748910,0.005772221557602597,0.5772221557602597,0.005402083519184808,0.5402083519184808,1014.32
2020-12-02,1008.77,1015.86,1007.91,1014.32,452902730,0.005402083519184808,0.5402083519184808,0.005402634277151153,0.5402634277151153,1019.8
2020-12-03,1016.73,1020.35,1014.06,1019.8,470284130,0.005402634277151153,0.5402634277151153,0.0016571876838595845,0.16571876838595845,1021.49
2020-12-04,1019.8,1025.17,1018.67,1021.49,499369940,0.0016571876838595845,0.16571876838595845,0.008311388266160291,0.8311388266160291,1029.98
2020-12-07,1024.34,1030.41,1022.14,1029.98,443253830,0.008311388266160291,0.8311388266160291,-0.000699042699858321,-0.0699042699858321,1029.26
2020-12-08,1029.98,1032.58,1025.63,1029.26,473258150,-0.000699042699858321,-0.0699042699858321,0.009589413753570586,0.9589413753570586,1039.13
2020-12-09,1029.26,1039.55,1029.26,1039.13,528189450,0.009589413753570586,0.9589413753570586,-0.007910463560863445,-0.7910463560863445,1030.91
2020-12-10,1041.65,1044.1,1030.91,1030.91,521392980,-0.007910463560863445,-0.7910463560863445,0.014598752558419248,1.4598752558419248,1045.96
2020-12-11,1033.19,1045.96,1030.06,1045.96,388403650,0.014598752558419248,1.4598752558419248,0.017333358828253376,1.7333358828253376,1064.09
2020-12-14,1048.97,1064.09,1048.97,1064.09,473127510,0.017333358828253376,1.7333358828253376,-0.008288772566230285,-0.8288772566230285,1055.27
2020-12-15,1062.02,1067.45,1052.01,1055.27,581187020,-0.008288772566230285,-0.8288772566230285,0.011106162403934583,1.1106162403934583,1066.99
2020-12-16,1058.34,1066.99,1057.21,1066.99,531052590,0.011106162403934583,1.1106162403934583,-0.014264426095839777,-1.4264426095839777,1051.77
2020-12-17,1058.63,1062.62,1051.42,1051.77,599499660,-0.014264426095839777,-1.4264426095839777,0.01491771014575427,1.491771014575427,1067.46
2020-12-18,1055.75,1068.56,1055.75,1067.46,529285330,0.01491771014575427,1.491771014575427,0.01275926030015162,1.275926030015162,1081.08
2020-12-21,1071.62,1081.6,1070.86,1081.08,628141660,0.01275926030015162,1.275926030015162,0.0021922521922523863,0.21922521922523863,1083.45
2020-12-22,1081.85,1084.23,1077.06,1083.45,662913420,0.0021922521922523863,0.21922521922523863,-0.004199547741012499,-0.41995477410124993,1078.9
2020-12-23,1087.89,1094.09,1077.92,1078.9,713217250,-0.004199547741012499,-0.41995477410124993,-0.010547780146445529,-1.054778014644553,1067.52
2020-12-24,1083.83,1084.76,1046.89,1067.52,659391590,-0.010547780146445529,-1.054778014644553,0.015831085131894573,1.5831085131894573,1084.42
2020-12-25,1068.83,1084.42,1061.83,1084.42,565373760,0.015831085131894573,1.5831085131894573,0.006372069862230267,0.6372069862230267,1091.33
2020-12-28,1094.37,1096.11,1083.9,1091.33,635313770,0.006372069862230267,0.6372069862230267,0.007477115079765229,0.7477115079765229,1099.49
2020-12-29,1090.49,1102.79,1087.93,1099.49,586339480,0.007477115079765229,0.7477115079765229,-0.0017735495547935853,-0.17735495547935853,1097.54
2020-12-30,1099.78,1108.83,1094.91,1097.54,588541630,-0.0017735495547935853,-0.17735495547935853,0.005767443555587892,0.5767443555587892,1103.87
2020-12-31,1098.25,1105.33,1096.27,1103.87,473541170,0.005767443555587892,0.5767443555587892,0.015038002663357197,1.5038002663357197,1120.47
2021-01-04,1113.77,1126.43,1113.59,1120.47,670280100,0.015038002663357197,1.5038002663357197,0.01078119003632394,1.078119003632394,1132.55
2021-01-05,1116.96,1134.45,1116.49,1132.55,673728400,0.01078119003632394,1.078119003632394,0.00941238797404087,0.941238797404087,1143.21
2021-01-06,1139.12,1152.85,1133.7,1143.21,688438500,0.00941238797404087,0.941238797404087,0.011616413432352646,1.1616413432352646,1156.49
2021-01-07,1147.26,1156.49,1143.44,1156.49,685553900,0.011616413432352646,1.1616413432352646,0.009684476303297052,0.9684476303297052,1167.69
2021-01-08,1164.1,1176.33,1160.48,1167.69,726084300,0.009684476303297052,0.9684476303297052,0.014729936883933314,1.4729936883933314,1184.89
2021-01-11,1176.47,1186.45,1175.0,1184.89,737563100,0.014729936883933314,1.4729936883933314,0.006236865869405417,0.6236865869405417,1192.28
2021-01-12,1190.38,1192.28,1179.24,1192.28,643621500,0.006236865869405417,0.6236865869405417,-0.005225282651726171,-0.5225282651726171,1186.05
2021-01-13,1197.32,1200.82,1183.18,1186.05,710219700,-0.005225282651726171,-0.5225282651726171,0.0011382319463766333,0.11382319463766333,1187.4
2021-01-14,1189.48,1190.5,1178.84,1187.4,709253600,0.0011382319463766333,0.11382319463766333,0.005726798046151282,0.5726798046151282,1194.2
2021-01-15,1188.84,1197.74,1188.84,1194.2,715687900,0.005726798046151282,0.5726798046151282,-0.0018924803215542019,-0.1892480321554202,1191.94
2021-01-18,1198.79,1200.85,1190.33,1191.94,677474100,-0.0018924803215542019,-0.1892480321554202,-0.0511267345671762,-5.11267345671762,1131.0
2021-01-19,1189.91,1189.91,1117.17,1131.0,888174700,-0.0511267345671762,-5.11267345671762,0.0032537577365163717,0.32537577365163717,1134.68
2021-01-20,1136.5,1142.48,1098.05,1134.68,769795300,0.0032537577365163717,0.32537577365163717,0.026024958578630075,2.6024958578630075,1164.21
2021-01-21,1146.86,1164.21,1132.66,1164.21,639454800,0.026024958578630075,2.6024958578630075,0.002207505518763808,0.22075055187638082,1166.78
2021-01-22,1166.77,1175.72,1161.43,1166.78,691689100,0.002207505518763808,0.22075055187638082,-0.0006256535079449677,-0.06256535079449677,1166.05
2021-01-25,1164.2,1172.18,1162.8,1166.05,639736600,-0.0006256535079449677,-0.06256535079449677,-0.02566785300801855,-2.566785300801855,1136.12
2021-01-26,1164.97,1164.97,1121.03,1136.12,719767100,-0.02566785300801855,-2.566785300801855,-0.034283350350314934,-3.4283350350314934,1097.17
2021-01-27,1122.41,1132.99,1088.86,1097.17,719150000,-0.034283350350314934,-3.4283350350314934,-0.0667444425203022,-6.67444425203022,1023.94
2021-01-28,1041.71,1052.16,1022.77,1023.94,669631000,-0.0667444425203022,-6.67444425203022,0.031906166376935996,3.1906166376935996,1056.61
2021-01-29,998.33,1076.11,998.33,1056.61,714102800,0.031906166376935996,3.1906166376935996,-0.019969525179583725,-1.9969525179583725,1035.51
2021-02-01,1056.61,1074.52,1035.51,1035.51,565564800,-0.019969525179583725,-1.9969525179583725,0.038647622910449986,3.8647622910449986,1075.53
2021-02-02,1036.95,1075.53,1029.36,1075.53,529632600,0.038647622910449986,3.8647622910449986,0.033248723884968356,3.3248723884968356,1111.29
2021-02-03,1084.87,1113.24,1082.95,1111.29,609128600,0.033248723884968356,3.3248723884968356,0.0008098696109926085,0.08098696109926085,1112.19
2021-02-04,1112.97,1117.88,1098.85,1112.19,449954100,0.0008098696109926085,0.08098696109926085,0.013235148670640795,1.3235148670640795,1126.91
2021-02-05,1114.79,1126.91,1112.19,1126.91,438884200,0.013235148670640795,1.3235148670640795,-0.03880522845657597,-3.880522845657597,1083.18
2021-02-08,1127.06,1127.06,1075.1,1083.18,613138900,-0.03880522845657597,-3.880522845657597,0.029311841060580823,2.9311841060580823,1114.93
2021-02-09,1090.88,1114.93,1078.98,1114.93,462098700,0.029311841060580823,2.9311841060580823,0.036639071511215926,3.6639071511215926,1155.78
2021-02-17,1127.46,1155.78,1127.46,1155.78,484219600,0.036639071511215926,3.6639071511215926,0.01609302808492985,1.609302808492985,1174.38
2021-02-18,1157.1,1174.38,1148.66,1174.38,562444200,0.01609302808492985,1.609302808492985,-0.0007493315621861507,-0.07493315621861507,1173.5
2021-02-19,1160.65,1178.18,1157.6,1173.5,522199200,-0.0007493315621861507,-0.07493315621861507,0.0013123135918193807,0.13123135918193807,1175.04
2021-02-22,1173.57,1182.67,1169.12,1175.04,544725500,0.0013123135918193807,0.13123135918193807,0.0022126906318082895,0.22126906318082895,1177.64
2021-02-23,1174.57,1184.32,1168.32,1177.64,547654100,0.0022126906318082895,0.22126906318082895,-0.013272307326517518,-1.3272307326517518,1162.01
2021-02-24,1184.32,1185.58,1154.36,1162.01,547876300,-0.013272307326517518,-1.3272307326517518,0.002943176048398888,0.2943176048398888,1165.43
2021-02-25,1169.97,1169.97,1155.74,1165.43,470045900,0.002943176048398888,0.2943176048398888,0.002608479273744413,0.2608479273744413,1168.47
2021-02-26,1148.88,1169.28,1148.88,1168.47,508201200,0.002608479273744413,0.2608479273744413,0.015148014069680915,1.5148014069680915,1186.17
2021-03-01,1176.93,1186.82,1174.45,1186.17,575763900,0.015148014069680915,1.5148014069680915,0.0003709417705723972,0.03709417705723972,1186.61
2021-03-02,1196.16,1196.16,1181.99,1186.61,513786800,0.0003709417705723972,0.03709417705723972,0.00028653053657068384,0.028653053657068384,1186.95
2021-03-03,1184.73,1189.18,1180.25,1186.95,565135800,0.00028653053657068384,0.028653053657068384,-0.01552719154134552,-1.552719154134552,1168.52
2021-03-04,1191.78,1191.9,1159.48,1168.52,614464500,-0.01552719154134552,-1.552719154134552,0.0001454831752987218,0.014548317529872179,1168.69
2021-03-05,1164.19,1169.56,1155.6,1168.69,539078500,0.0001454831752987218,0.014548317529872179,-0.0003593767380571933,-0.03593767380571933,1168.27
2021-03-08,1180.33,1181.25,1164.02,1168.27,610284000,-0.0003593767380571933,-0.03593767380571933,-0.00539258904191664,-0.539258904191664,1161.97
2021-03-09,1160.96,1166.42,1150.94,1161.97,577091500,-0.00539258904191664,-0.539258904191664,0.006979526149556214,0.6979526149556214,1170.08
2021-03-10,1163.86,1170.59,1154.89,1170.08,548935700,0.006979526149556214,0.6979526149556214,0.009956584165185411,0.9956584165185411,1181.73
2021-03-11,1170.08,1183.73,1170.08,1181.73,569875500,0.009956584165185411,0.9956584165185411,-0.00014385688778317807,-0.014385688778317807,1181.56
2021-03-12,1185.21,1186.52,1178.14,1181.56,572921600,-0.00014385688778317807,-0.014385688778317807,0.002539016215850287,0.2539016215850287,1184.56
2021-03-15,1183.89,1186.06,1178.8,1184.56,618373300,0.002539016215850287,0.2539016215850287,-0.003933950158708566,-0.39339501587085657,1179.9
2021-03-16,1184.91,1184.91,1171.76,1179.9,609049000,-0.003933950158708566,-0.39339501587085657,0.005246207305703798,0.5246207305703798,1186.09
2021-03-17,1178.64,1186.09,1176.26,1186.09,629310900,0.005246207305703798,0.5246207305703798,0.012520129163891447,1.2520129163891447,1200.94
2021-03-18,1196.6,1200.94,1191.94,1200.94,555529500,0.012520129163891447,1.2520129163891447,-0.005737172548170633,-0.5737172548170633,1194.05
2021-03-19,1195.47,1199.67,1191.96,1194.05,583286900,-0.005737172548170633,-0.5737172548170633,0.00031824462962193323,0.03182446296219332,1194.43
2021-03-22,1200.05,1200.21,1189.31,1194.43,608555500,0.00031824462962193323,0.03182446296219332,-0.009192669306698598,-0.9192669306698598,1183.45
2021-03-23,1190.28,1191.47,1177.1,1183.45,626594800,-0.009192669306698598,-0.9192669306698598,-0.01828552114580262,-1.828552114580262,1161.81
2021-03-24,1169.42,1174.2,1154.22,1161.81,633107300,-0.01828552114580262,-1.828552114580262,0.0011103364577684793,0.11103364577684793,1163.1
2021-03-25,1164.41,1170.76,1154.44,1163.1,592884200,0.0011103364577684793,0.11103364577684793,-0.00076519645774209,-0.076519645774209,1162.21
2021-03-26,1162.71,1165.76,1137.9,1162.21,612775600,-0.00076519645774209,-0.076519645774209,0.0115899880400272,1.15899880400272,1175.68
2021-03-29,1169.65,1175.77,1165.78,1175.68,576722900,0.0115899880400272,1.15899880400272,0.009084104518236158,0.9084104518236158,1186.36
2021-03-30,1179.64,1187.29,1172.85,1186.36,682885100,0.009084104518236158,0.9084104518236158,0.004282005462085792,0.42820054620857917,1191.44
2021-03-31,1186.36,1196.45,1186.36,1191.44,652432200,0.004282005462085792,0.42820054620857917,0.020697643188074766,2.0697643188074766,1216.1
2021-04-01,1194.59,1217.26,1192.83,1216.1,617974300,0.020697643188074766,2.0697643188074766,0.006866211660225385,0.6866211660225385,1224.45
2021-04-02,1225.76,1228.29,1221.07,1224.45,590027100,0.006866211660225385,0.6866211660225385,0.009473641226673157,0.9473641226673157,1236.05
2021-04-05,1245.28,1245.28,1228.18,1236.05,614658300,0.009473641226673157,0.9473641226673157,0.003163302455402306,0.3163302455402306,1239.96
2021-04-06,1233.37,1244.63,1231.14,1239.96,636394100,0.003163302455402306,0.3163302455402306,0.0019516758605115925,0.19516758605115925,1242.38
2021-04-07,1237.39,1242.38,1232.52,1242.38,658286800,0.0019516758605115925,0.19516758605115925,-0.006028751267728061,-0.6028751267728061,1234.89
2021-04-08,1242.38,1246.4,1232.26,1234.89,617808800,-0.006028751267728061,-0.6028751267728061,-0.0026156175853719876,-0.26156175853719876,1231.66
2021-04-09,1231.51,1234.98,1227.6,1231.66,638997900,-0.0026156175853719876,-0.26156175853719876,0.01687965834727123,1.6879658347271231,1252.45
2021-04-12,1236.79,1252.45,1232.35,1252.45,830823700,0.01687965834727123,1.6879658347271231,-0.003289552477144908,-0.3289552477144908,1248.33
2021-04-13,1262.44,1268.02,1247.66,1248.33,950518900,-0.003289552477144908,-0.3289552477144908,0.006040069532895931,0.6040069532895931,1255.87
2021-04-14,1240.9,1255.87,1233.01,1255.87,788216400,0.006040069532895931,0.6040069532895931,-0.006863767746661642,-0.6863767746661642,1247.25
2021-04-15,1262.25,1265.87,1247.25,1247.25,741312300,-0.006863767746661642,-0.6863767746661642,-0.006847063539787479,-0.6847063539787479,1238.71
2021-04-16,1245.06,1254.61,1227.14,1238.71,920678200,-0.006847063539787479,-0.6847063539787479,0.017655464152222855,1.7655464152222855,1260.58
2021-04-19,1243.58,1260.58,1233.77,1260.58,741859400,0.017655464152222855,1.7655464152222855,0.0061082993542656006,0.6108299354265601,1268.28
2021-04-20,1267.74,1286.32,1261.28,1268.28,746192400,0.0061082993542656006,0.6108299354265601,-0.03190147286088252,-3.190147286088252,1227.82
2021-04-22,1264.31,1271.98,1227.82,1227.82,699782600,-0.03190147286088252,-3.190147286088252,0.016867293251453752,1.6867293251453752,1248.53
2021-04-23,1227.18,1248.53,1216.15,1248.53,652051800,0.016867293251453752,1.6867293251453752,-0.026238856895709373,-2.6238856895709373,1215.77
2021-04-26,1251.25,1251.25,1214.14,1215.77,661919500,-0.026238856895709373,-2.6238856895709373,0.0032736455086077587,0.32736455086077587,1219.75
2021-04-27,1213.84,1220.96,1204.14,1219.75,522912500,0.0032736455086077587,0.32736455086077587,0.008034433285509346,0.8034433285509346,1229.55
2021-04-28,1220.26,1230.91,1217.49,1229.55,566130400,0.008034433285509346,0.8034433285509346,0.008002927900451429,0.8002927900451429,1239.39
2021-04-29,1234.91,1239.39,1231.25,1239.39,591216700,0.008002927900451429,0.8002927900451429,0.0022672443702143052,0.22672443702143052,1242.2
2021-05-04,1222.08,1242.8,1212.56,1242.2,687879600,0.0022672443702143052,0.22672443702143052,0.011455482208984069,1.145548220898407,1256.43
2021-05-05,1244.69,1265.93,1244.69,1256.43,656695400,0.011455482208984069,1.145548220898407,-0.004664008341093484,-0.4664008341093484,1250.57
2021-05-06,1255.42,1261.49,1246.64,1250.57,643017200,-0.004664008341093484,-0.4664008341093484,-0.00700480580855134,-0.700480580855134,1241.81
2021-05-07,1245.48,1250.5,1231.92,1241.81,718314800,-0.00700480580855134,-0.700480580855134,0.014309757531345335,1.4309757531345335,1259.58
2021-05-10,1239.96,1259.58,1236.85,1259.58,701147100,0.014309757531345335,1.4309757531345335,-0.0028104606297336687,-0.2810460629733669,1256.04
2021-05-11,1265.11,1272.55,1256.04,1256.04,678077300,-0.0028104606297336687,-0.2810460629733669,0.010389796503295967,1.0389796503295967,1269.09
2021-05-12,1251.97,1269.09,1249.18,1269.09,636352400,0.010389796503295967,1.0389796503295967,-0.0055945598814898245,-0.5594559881489825,1261.99
2021-05-13,1262.98,1273.49,1261.99,1261.99,654225600,-0.0055945598814898245,-0.5594559881489825,0.003462784966600241,0.3462784966600241,1266.36
2021-05-14,1266.43,1271.45,1259.97,1266.36,648712400,0.003462784966600241,0.3462784966600241,-0.006048832875327648,-0.6048832875327648,1258.7
2021-05-17,1272.55,1277.83,1258.5,1258.7,674186900,-0.006048832875327648,-0.6048832875327648,-0.004782712322237259,-0.4782712322237259,1252.68
2021-05-18,1259.57,1262.22,1249.02,1252.68,635896900,-0.004782712322237259,-0.4782712322237259,0.007831209886004276,0.7831209886004276,1262.49
2021-05-19,1254.78,1262.71,1250.58,1262.49,625623500,0.007831209886004276,0.7831209886004276,0.012459504629739548,1.2459504629739548,1278.22
2021-05-20,1264.62,1278.22,1255.78,1278.22,683043500,0.012459504629739548,1.2459504629739548,0.0044671496299542035,0.44671496299542035,1283.93
2021-05-21,1272.84,1289.03,1268.46,1283.93,626704900,0.0044671496299542035,0.44671496299542035,0.01094296418029006,1.094296418029006,1297.98
2021-05-24,1287.5,1299.83,1287.36,1297.98,641854700,0.01094296418029006,1.094296418029006,0.008166535693924226,0.8166535693924226,1308.58
2021-05-25,1299.19,1308.58,1297.23,1308.58,617120500,0.008166535693924226,0.8166535693924226,0.0062051995292609075,0.6205199529260907,1316.7
2021-05-26,1308.04,1317.3,1304.68,1316.7,660896200,0.0062051995292609075,0.6205199529260907,-0.009971899445583743,-0.9971899445583743,1303.57
2021-05-27,1318.42,1319.67,1299.99,1303.57,666986400,-0.009971899445583743,-0.9971899445583743,0.012956726527919571,1.295672652791957,1320.46
2021-05-28,1307.79,1323.09,1300.06,1320.46,704736300,0.012956726527919571,1.295672652791957,0.005747996910167696,0.5747996910167696,1328.05
2021-05-31,1326.65,1328.05,1307.56,1328.05,686089600,0.005747996910167696,0.5747996910167696,0.007326531380595691,0.7326531380595691,1337.78
2021-06-01,1329.47,1346.34,1328.84,1337.78,585998900,0.007326531380595691,0.7326531380595691,0.0022425211918253307,0.22425211918253307,1340.78
2021-06-02,1337.78,1344.98,1330.82,1340.78,743586200,0.0022425211918253307,0.22425211918253307,0.017527111084592484,1.7527111084592484,1364.28
2021-06-03,1345.21,1366.0,1345.21,1364.28,842889800,0.017527111084592484,1.7527111084592484,0.007161286539419942,0.7161286539419942,1374.05
2021-06-04,1367.06,1374.05,1360.42,1374.05,874131500,0.007161286539419942,0.7161286539419942,-0.011113132709872242,-1.1113132709872242,1358.78
2021-06-07,1374.59,1375.74,1347.21,1358.78,828123200,-0.011113132709872242,-1.1113132709872242,-0.028628622735100473,-2.8628622735100473,1319.88
2021-06-08,1355.36,1364.48,1318.11,1319.88,859332400,-0.028628622735100473,-2.8628622735100473,0.009864533139376297,0.9864533139376297,1332.9
2021-06-09,1323.52,1339.14,1312.08,1332.9,752808200,0.009864533139376297,0.9864533139376297,-0.006992272488558937,-0.6992272488558937,1323.58
2021-06-10,1332.9,1336.71,1317.49,1323.58,667770700,-0.006992272488558937,-0.6992272488558937,0.021275631242539284,2.1275631242539284,1351.74
2021-06-11,1326.79,1352.47,1322.08,1351.74,696720700,0.021275631242539284,2.1275631242539284,0.0073830766271620885,0.7383076627162088,1361.72
