Date,Open,High,Low,Close,Volume,Return,Return_Pct,Next_Return,Next_Return_Pct,Next_Close,High_Low_Spread,Close_Open_Change,DayOfWeek,Month,Year,MA7,MA14,MA30,Volatility_7,Volatility_14,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5
2020-10-29,918.56,925.84,914.33,919.08,336614810.0,-0.002138863253894896,-0.2138863253894896,0.00695260477869164,0.695260477869164,925.47,11.509999999999991,0.5200000000000955,3,10,2020,941.0842857142858,939.8307142857142,924.6886666666668,15.800625364358062,11.964974823520217,921.05,-0.02685769226705559,946.47,-0.0045540597391668936,950.8,-0.010881551297255765,949.9,0.011575775001863686
2020-10-30,925.41,926.32,911.2,925.47,280753410.0,0.00695260477869164,0.695260477869164,0.008871168163203436,0.8871168163203436,933.68,15.120000000000005,0.06000000000005912,4,10,2020,939.1471428571429,939.805,925.506,16.88824415018391,11.997720777137378,919.08,-0.002138863253894896,921.05,-0.02685769226705559,946.47,-0.0045540597391668936,961.26,0.011959153595115346
2020-11-02,926.09,933.68,924.14,933.68,260733400.0,0.008871168163203436,0.8871168163203436,0.0018528832148059227,0.18528832148059227,935.41,9.539999999999964,7.589999999999918,0,11,2020,936.8299999999999,940.0778571428572,926.3639999999999,16.268366031453834,11.795889883000282,925.47,0.00695260477869164,919.08,-0.002138863253894896,921.05,-0.02685769226705559,950.8,-0.010881551297255765
2020-11-03,936.73,937.57,932.18,935.41,281735400.0,0.0018528832148059227,0.18528832148059227,0.004650367218652862,0.4650367218652862,939.76,5.3900000000001,-1.32000000000005,1,11,2020,933.1371428571427,939.7371428571429,927.338,12.231717941873375,11.861419313550476,933.68,0.008871168163203436,925.47,0.00695260477869164,919.08,-0.002138863253894896,946.47,-0.0045540597391668936
2020-11-04,935.41,943.56,933.86,939.76,310903070.0,0.004650367218652862,0.4650367218652862,-0.002138843960160064,-0.2138843960160064,937.75,9.699999999999932,4.350000000000023,2,11,2020,931.5600000000001,939.5228571428571,928.2466666666667,10.100854749311488,11.829664426329277,935.41,0.0018528832148059227,933.68,0.008871168163203436,925.47,0.00695260477869164,921.05,-0.02685769226705559
2020-11-05,940.32,945.51,937.75,937.75,254777110.0,-0.002138843960160064,-0.2138843960160064,0.0005758464409491015,0.05758464409491015,938.29,7.759999999999991,-2.57000000000005,3,11,2020,930.3142857142857,939.1264285714286,929.2189999999999,8.339753907527232,11.786264892233238,939.76,0.004650367218652862,935.41,0.0018528832148059227,933.68,0.008871168163203436,919.08,-0.002138863253894896
2020-11-06,939.73,941.2,934.63,938.29,232768190.0,0.0005758464409491015,0.05758464409491015,0.014601029532447463,1.4601029532447463,951.99,6.57000000000005,-1.4400000000000546,4,11,2020,932.7771428571428,938.7407142857144,930.2196666666666,7.66631531286138,11.713565747776029,937.75,-0.002138843960160064,939.76,0.004650367218652862,935.41,0.0018528832148059227,925.47,0.00695260477869164
2020-11-09,942.15,951.99,942.15,951.99,352182900.0,0.014601029532447463,1.4601029532447463,-9.453880818077742e-05,-0.009453880818077742,951.9,9.840000000000032,9.840000000000032,0,11,2020,937.4785714285715,939.2814285714286,931.5360000000001,7.952279397699386,12.162031622505063,938.29,0.0005758464409491015,937.75,-0.002138843960160064,939.76,0.004650367218652862,933.68,0.008871168163203436
2020-11-10,962.68,963.47,951.9,951.9,398473090.0,-9.453880818077742e-05,-0.009453880818077742,0.00033616976573180857,0.03361697657318086,952.22,11.57000000000005,-10.779999999999973,1,11,2020,941.2542857142856,940.2007142857143,933.1333333333332,7.565405600811619,12.619365743104634,951.99,0.014601029532447463,938.29,0.0005758464409491015,937.75,-0.002138843960160064,935.41,0.0018528832148059227
2020-11-11,954.46,956.65,947.61,952.22,334146980.0,0.00033616976573180857,0.03361697657318086,0.00741425300875842,0.741425300875842,959.28,9.039999999999964,-2.240000000000009,2,11,2020,943.9028571428572,940.3664285714285,934.7003333333333,7.71561990226468,12.770855406048533,951.9,-9.453880818077742e-05,951.99,0.014601029532447463,938.29,0.0005758464409491015,939.76,0.004650367218652862
2020-11-12,953.97,959.28,953.62,959.28,301718780.0,0.00741425300875842,0.741425300875842,0.00730756400633803,0.730756400633803,966.29,5.659999999999968,5.309999999999945,3,11,2020,947.3128571428571,940.225,936.2066666666666,8.564616578860491,12.530374019833726,952.22,0.00033616976573180857,951.9,-9.453880818077742e-05,951.99,0.014601029532447463,937.75,-0.002138843960160064
2020-11-13,959.56,966.29,959.13,966.29,398286010.0,0.00730756400633803,0.730756400633803,-0.016040733113247607,-1.6040733113247607,950.79,7.159999999999968,6.730000000000018,4,11,2020,951.1028571428571,941.3314285714285,938.0859999999999,10.349344124608159,14.119132059368656,959.28,0.00741425300875842,952.22,0.00033616976573180857,951.9,-9.453880818077742e-05,938.29,0.0005758464409491015
2020-11-16,970.11,972.98,950.5,950.79,449713430.0,-0.016040733113247607,-1.6040733113247607,0.019047318545630576,1.9047318545630576,968.9,22.480000000000018,-19.32000000000005,0,11,2020,952.9657142857143,941.64,939.2896666666667,8.56505469362578,14.2862903620112,966.29,0.00730756400633803,959.28,0.00741425300875842,952.22,0.00033616976573180857,951.99,0.014601029532447463
2020-11-17,955.52,968.9,953.22,968.9,352793810.0,0.019047318545630576,1.9047318545630576,0.004778614924140667,0.4778614924140667,973.53,15.67999999999995,13.379999999999995,1,11,2020,957.3385714285714,945.0578571428571,941.0640000000001,7.581036491519912,14.699267997772328,950.79,-0.016040733113247607,966.29,0.00730756400633803,959.28,0.00741425300875842,951.9,-9.453880818077742e-05
2020-11-18,969.48,974.3,966.32,973.53,419396590.0,0.004778614924140667,0.4778614924140667,0.009994555894528245,0.9994555894528245,983.26,7.9799999999999045,4.0499999999999545,2,11,2020,960.4157142857142,948.9471428571429,942.8576666666667,9.238562040245952,14.499157762579951,968.9,0.019047318545630576,950.79,-0.016040733113247607,966.29,0.00730756400633803,952.22,0.00033616976573180857
2020-11-19,975.32,983.26,974.33,983.26,442256890.0,0.009994555894528245,0.9994555894528245,0.006854748489717899,0.6854748489717899,990.0,8.92999999999995,7.939999999999941,3,11,2020,964.8957142857142,953.075,945.0049999999999,11.697274407804464,15.493372156158905,973.53,0.004778614924140667,968.9,0.019047318545630576,950.79,-0.016040733113247607,959.28,0.00741425300875842
2020-11-20,984.71,990.0,980.72,990.0,443915920.0,0.006854748489717899,0.6854748489717899,0.004232323232323365,0.4232323232323365,994.19,9.279999999999973,5.289999999999964,4,11,2020,970.2928571428571,957.0978571428572,947.2049999999999,13.457369374296162,17.27893745779356,983.26,0.009994555894528245,973.53,0.004778614924140667,968.9,0.019047318545630576,966.29,0.00730756400633803
2020-11-23,991.87,995.9,985.38,994.19,418883570.0,0.004232323232323365,0.4232323232323365,0.0015791750067892796,0.15791750067892796,995.76,10.519999999999982,2.32000000000005,0,11,2020,975.28,961.2964285714286,949.4836666666667,15.068145207690911,18.68766298396384,990.0,0.006854748489717899,983.26,0.009994555894528245,973.53,0.004778614924140667,950.79,-0.016040733113247607
2020-11-24,996.55,997.99,984.92,995.76,474679040.0,0.0015791750067892796,0.15791750067892796,0.004197798666345287,0.4197798666345287,999.94,13.07000000000005,-0.7899999999999636,1,11,2020,979.49,965.2964285714286,951.6803333333334,16.211290304395728,19.689696097644543,994.19,0.004232323232323365,990.0,0.006854748489717899,983.26,0.009994555894528245,968.9,0.019047318545630576
2020-11-25,1000.39,1002.31,996.8,999.94,412154600.0,0.004197798666345287,0.4197798666345287,0.00603036182170924,0.603036182170924,1005.97,5.509999999999991,-0.4499999999999318,2,11,2020,986.5114285714286,969.7385714285714,953.6723333333333,11.734883082180566,20.009628781065953,995.76,0.0015791750067892796,994.19,0.004232323232323365,990.0,0.006854748489717899,973.53,0.004778614924140667
2020-11-26,999.24,1005.97,994.91,1005.97,385966160.0,0.00603036182170924,0.603036182170924,0.004224778074892965,0.42247780748929653,1010.22,11.06000000000006,6.730000000000018,3,11,2020,991.8071428571429,974.5728571428571,955.7793333333333,10.788932159529416,20.00293725684106,999.94,0.004197798666345287,995.76,0.0015791750067892796,994.19,0.004232323232323365,983.26,0.009994555894528245
2020-11-27,1006.68,1010.22,1004.0,1010.22,357083210.0,0.004224778074892965,0.42247780748929653,-0.007067767416998216,-0.7067767416998216,1003.08,6.220000000000027,3.5400000000000773,4,11,2020,997.0485714285714,978.7321428571429,958.01,9.22928026911035,20.976297311516202,1005.97,0.00603036182170924,999.94,0.004197798666345287,995.76,0.0015791750067892796,990.0,0.006854748489717899
2020-11-30,1011.82,1012.5,1002.61,1003.08,418685700.0,-0.007067767416998216,-0.7067767416998216,0.005772221557602597,0.5772221557602597,1008.87,9.889999999999986,-8.740000000000009,0,11,2020,999.8800000000001,982.3878571428571,959.9896666666666,7.085339323801687,20.391967565902405,1010.22,0.004224778074892965,1005.97,0.00603036182170924,999.94,0.004197798666345287,994.19,0.004232323232323365
2020-12-01,988.71,1008.87,988.71,1008.87,506748910.0,0.005772221557602597,0.5772221557602597,0.005402083519184808,0.5402083519184808,1014.32,20.159999999999968,20.159999999999968,1,12,2020,1002.5757142857144,986.4342857142857,962.138,6.23898724993412,19.54835138210554,1003.08,-0.007067767416998216,1010.22,0.004224778074892965,1005.97,0.00603036182170924,995.76,0.0015791750067892796
2020-12-02,1008.77,1015.86,1007.91,1014.32,452902730.0,0.005402083519184808,0.5402083519184808,0.005402634277151153,0.5402634277151153,1019.8,7.9500000000000455,5.550000000000068,2,12,2020,1005.4514285714286,990.3657142857144,964.6476666666666,6.367491469890457,19.19869094667553,1008.87,0.005772221557602597,1003.08,-0.007067767416998216,1010.22,0.004224778074892965,999.94,0.004197798666345287
2020-12-03,1016.73,1020.35,1014.06,1019.8,470284130.0,0.005402634277151153,0.5402634277151153,0.0016571876838595845,0.16571876838595845,1021.49,6.290000000000077,3.0699999999999363,3,12,2020,1008.8857142857142,994.1878571428572,966.9776666666668,6.741255711772818,19.362693780556164,1014.32,0.005402083519184808,1008.87,0.005772221557602597,1003.08,-0.007067767416998216,1005.97,0.00603036182170924
2020-12-04,1019.8,1025.17,1018.67,1021.49,499369940.0,0.0016571876838595845,0.16571876838595845,0.008311388266160291,0.8311388266160291,1029.98,6.500000000000114,1.6900000000000546,4,12,2020,1011.9642857142857,999.2378571428571,968.9853333333334,6.894033307011056,16.121840980280027,1019.8,0.005402634277151153,1014.32,0.005402083519184808,1008.87,0.005772221557602597,1010.22,0.004224778074892965
2020-12-07,1024.34,1030.41,1022.14,1029.98,443253830.0,0.008311388266160291,0.8311388266160291,-0.000699042699858321,-0.0699042699858321,1029.26,8.270000000000095,5.6400000000001,0,12,2020,1015.3942857142857,1003.6007142857143,971.6246666666667,9.05028886674413,15.534302719756779,1021.49,0.0016571876838595845,1019.8,0.005402634277151153,1014.32,0.005402083519184808,1003.08,-0.007067767416998216
2020-12-08,1029.98,1032.58,1025.63,1029.26,473258150.0,-0.000699042699858321,-0.0699042699858321,0.009589413753570586,0.9589413753570586,1039.13,6.949999999999818,-0.7200000000000273,1,12,2020,1018.1142857142858,1007.5814285714285,974.3843333333333,10.042761667233139,14.329622818131796,1029.98,0.008311388266160291,1021.49,0.0016571876838595845,1019.8,0.005402634277151153,1008.87,0.005772221557602597
2020-12-09,1029.26,1039.55,1029.26,1039.13,528189450.0,0.009589413753570586,0.9589413753570586,-0.007910463560863445,-0.7910463560863445,1030.91,10.289999999999964,9.870000000000118,2,12,2020,1023.2642857142856,1011.5721428571429,978.3203333333333,10.288467422548925,14.807000516166314,1029.26,-0.000699042699858321,1029.98,0.008311388266160291,1021.49,0.0016571876838595845,1014.32,0.005402083519184808
2020-12-10,1041.65,1044.1,1030.91,1030.91,521392980.0,-0.007910463560863445,-0.7910463560863445,0.014598752558419248,1.4598752558419248,1045.96,13.189999999999827,-10.740000000000009,3,12,2020,1026.412857142857,1014.4942857142858,982.048,8.33648949756113,14.248522036331222,1039.13,0.009589413753570586,1029.26,-0.000699042699858321,1029.98,0.008311388266160291,1019.8,0.005402634277151153
2020-12-11,1033.19,1045.96,1030.06,1045.96,388403650.0,0.014598752558419248,1.4598752558419248,0.017333358828253376,1.7333358828253376,1064.09,15.900000000000091,12.769999999999982,4,12,2020,1030.9328571428573,1018.1921428571429,986.0643333333334,9.217945747812504,15.255904369518891,1030.91,-0.007910463560863445,1039.13,0.009589413753570586,1029.26,-0.000699042699858321,1021.49,0.0016571876838595845
2020-12-14,1048.97,1064.09,1048.97,1064.09,473127510.0,0.017333358828253376,1.7333358828253376,-0.008288772566230285,-0.8288772566230285,1055.27,15.11999999999989,15.11999999999989,0,12,2020,1037.26,1023.0728571428572,990.4113333333333,14.171859440457775,18.177685148628687,1045.96,0.014598752558419248,1030.91,-0.007910463560863445,1039.13,0.009589413753570586,1029.98,0.008311388266160291
2020-12-15,1062.02,1067.45,1052.01,1055.27,581187020.0,-0.008288772566230285,-0.8288772566230285,0.011106162403934583,1.1106162403934583,1066.99,15.440000000000055,-6.75,1,12,2020,1042.0857142857144,1027.025,994.4066666666666,13.648590717415585,18.766627396689955,1064.09,0.017333358828253376,1045.96,0.014598752558419248,1030.91,-0.007910463560863445,1029.26,-0.000699042699858321
2020-12-16,1058.34,1066.99,1057.21,1066.99,531052590.0,0.011106162403934583,1.1106162403934583,-0.014264426095839777,-1.4264426095839777,1051.77,9.779999999999973,8.650000000000091,2,12,2020,1047.3728571428571,1031.3835714285715,998.6476666666666,15.251787561122763,20.50581553801659,1055.27,-0.008288772566230285,1064.09,0.017333358828253376,1045.96,0.014598752558419248,1039.13,0.009589413753570586
2020-12-17,1058.63,1062.62,1051.42,1051.77,599499660.0,-0.014264426095839777,-1.4264426095839777,0.01491771014575427,1.491771014575427,1067.46,11.199999999999818,-6.860000000000127,3,12,2020,1050.5885714285716,1034.3514285714286,1002.4483333333333,13.003689769413253,20.21184985906331,1066.99,0.011106162403934583,1055.27,-0.008288772566230285,1064.09,0.017333358828253376,1030.91,-0.007910463560863445
2020-12-18,1055.75,1068.56,1055.75,1067.46,529285330.0,0.01491771014575427,1.491771014575427,0.01275926030015162,1.275926030015162,1081.08,12.809999999999945,11.710000000000036,4,12,2020,1054.6357142857144,1038.95,1006.7540000000001,13.249316783826705,19.870667597473304,1051.77,-0.014264426095839777,1066.99,0.011106162403934583,1055.27,-0.008288772566230285,1045.96,0.014598752558419248
2020-12-21,1071.62,1081.6,1070.86,1081.08,628141660.0,0.01275926030015162,1.275926030015162,0.0021922521922523863,0.21922521922523863,1083.45,10.740000000000009,9.460000000000036,0,12,2020,1061.8028571428572,1044.1078571428573,1011.057,11.762096913800038,20.81169463346344,1067.46,0.01491771014575427,1051.77,-0.014264426095839777,1066.99,0.011106162403934583,1064.09,0.017333358828253376
2020-12-22,1081.85,1084.23,1077.06,1083.45,662913420.0,0.0021922521922523863,0.21922521922523863,-0.004199547741012499,-0.41995477410124993,1078.9,7.170000000000073,1.6000000000001364,1,12,2020,1067.1585714285713,1049.0457142857142,1015.4420000000001,11.880645926007155,21.39334897158067,1081.08,0.01275926030015162,1067.46,0.01491771014575427,1051.77,-0.014264426095839777,1055.27,-0.008288772566230285
2020-12-23,1087.89,1094.09,1077.92,1078.9,713217250.0,-0.004199547741012499,-0.41995477410124993,-0.010547780146445529,-1.054778014644553,1067.52,16.169999999999845,-8.990000000000009,2,12,2020,1069.2742857142857,1053.2671428571427,1019.6646666666668,12.543323399516801,21.005970004363757,1083.45,0.0021922521922523863,1081.08,0.01275926030015162,1067.46,0.01491771014575427,1066.99,0.011106162403934583
2020-12-24,1083.83,1084.76,1046.89,1067.52,659391590.0,-0.010547780146445529,-1.054778014644553,0.015831085131894573,1.5831085131894573,1084.42,37.86999999999989,-16.309999999999945,3,12,2020,1071.0242857142857,1056.555,1023.2726666666666,11.026708268481567,19.171848652889143,1078.9,-0.004199547741012499,1083.45,0.0021922521922523863,1081.08,0.01275926030015162,1051.77,-0.014264426095839777
2020-12-25,1068.83,1084.42,1061.83,1084.42,565373760.0,0.015831085131894573,1.5831085131894573,0.006372069862230267,0.6372069862230267,1091.33,22.590000000000146,15.590000000000146,4,12,2020,1073.5142857142857,1060.4435714285714,1027.2103333333334,11.897470119239683,18.885914412251072,1067.52,-0.010547780146445529,1078.9,-0.004199547741012499,1083.45,0.0021922521922523863,1067.46,0.01491771014575427
2020-12-28,1094.37,1096.11,1083.9,1091.33,635313770.0,0.006372069862230267,0.6372069862230267,0.007477115079765229,0.7477115079765229,1099.49,12.209999999999809,-3.0399999999999636,0,12,2020,1079.1657142857143,1064.8771428571429,1031.895,8.853567750058165,18.278140550342727,1084.42,0.015831085131894573,1067.52,-0.010547780146445529,1078.9,-0.004199547741012499,1081.08,0.01275926030015162
2020-12-29,1090.49,1102.79,1087.93,1099.49,586339480.0,0.007477115079765229,0.7477115079765229,-0.0017735495547935853,-0.17735495547935853,1097.54,14.8599999999999,9.0,1,12,2020,1083.7414285714287,1069.1885714285713,1036.248,9.998388917845318,18.847713943053787,1091.33,0.006372069862230267,1084.42,0.015831085131894573,1067.52,-0.010547780146445529,1083.45,0.0021922521922523863
2020-12-30,1099.78,1108.83,1094.91,1097.54,588541630.0,-0.0017735495547935853,-0.17735495547935853,0.005767443555587892,0.5767443555587892,1103.87,13.919999999999845,-2.240000000000009,2,12,2020,1086.0928571428572,1073.9478571428572,1040.3816666666667,11.13866795490538,16.732086714580497,1099.49,0.007477115079765229,1091.33,0.006372069862230267,1084.42,0.015831085131894573,1078.9,-0.004199547741012499
2020-12-31,1098.25,1105.33,1096.27,1103.87,473541170.0,0.005767443555587892,0.5767443555587892,0.015038002663357197,1.5038002663357197,1120.47,9.059999999999945,5.619999999999891,3,12,2020,1089.01,1078.0842857142857,1044.402,12.870467486981447,16.436332509829974,1097.54,-0.0017735495547935853,1099.49,0.007477115079765229,1091.33,0.006372069862230267,1067.52,-0.010547780146445529
2021-01-04,1113.77,1126.43,1113.59,1120.47,670280100.0,0.015038002663357197,1.5038002663357197,0.01078119003632394,1.078119003632394,1132.55,12.840000000000146,6.7000000000000455,0,1,2021,1094.9485714285715,1082.1114285714286,1048.751,16.505285444946576,19.386053217215967,1103.87,0.005767443555587892,1097.54,-0.0017735495547935853,1099.49,0.007477115079765229,1084.42,0.015831085131894573
2021-01-05,1116.96,1134.45,1116.49,1132.55,673728400.0,0.01078119003632394,1.078119003632394,0.00941238797404087,0.941238797404087,1143.21,17.960000000000036,15.589999999999918,1,1,2021,1104.2385714285715,1087.6314285714286,1053.363,16.79265159583718,21.983646669267475,1120.47,0.015038002663357197,1103.87,0.005767443555587892,1097.54,-0.0017735495547935853,1091.33,0.006372069862230267
2021-01-06,1139.12,1152.85,1133.7,1143.21,688438500.0,0.00941238797404087,0.941238797404087,0.011616413432352646,1.1616413432352646,1156.49,19.149999999999864,4.0900000000001455,2,1,2021,1112.6371428571426,1093.0757142857142,1058.278,19.68164687747588,25.61639340323087,1132.55,0.01078119003632394,1120.47,0.015038002663357197,1103.87,0.005767443555587892,1099.49,0.007477115079765229
2021-01-07,1147.26,1156.49,1143.44,1156.49,685553900.0,0.011616413432352646,1.1616413432352646,0.009684476303297052,0.9684476303297052,1167.69,13.049999999999955,9.230000000000018,3,1,2021,1121.9457142857143,1100.5557142857142,1063.4963333333335,23.046097180178513,27.821545252193744,1143.21,0.00941238797404087,1132.55,0.01078119003632394,1120.47,0.015038002663357197,1097.54,-0.0017735495547935853
2021-01-08,1164.1,1176.33,1160.48,1167.69,726084300.0,0.009684476303297052,0.9684476303297052,0.014729936883933314,1.4729936883933314,1184.89,15.849999999999909,3.5900000000001455,4,1,2021,1131.6885714285713,1107.715,1068.887,26.174266260696935,31.32535192263627,1156.49,0.011616413432352646,1143.21,0.00941238797404087,1132.55,0.01078119003632394,1103.87,0.005767443555587892
2021-01-11,1176.47,1186.45,1175.0,1184.89,737563100.0,0.014729936883933314,1.4729936883933314,0.006236865869405417,0.6236865869405417,1192.28,11.450000000000045,8.420000000000073,0,1,2021,1144.1671428571428,1115.1299999999999,1074.7093333333332,27.94284983932402,36.409440872052386,1167.69,0.009684476303297052,1156.49,0.011616413432352646,1143.21,0.00941238797404087,1120.47,0.015038002663357197
2021-01-12,1190.38,1192.28,1179.24,1192.28,643621500.0,0.006236865869405417,0.6236865869405417,-0.005225282651726171,-0.5225282651726171,1186.05,13.039999999999964,1.8999999999998636,1,1,2021,1156.797142857143,1122.9035714285715,1081.016,26.643279774513818,40.51202890826177,1184.89,0.014729936883933314,1167.69,0.009684476303297052,1156.49,0.011616413432352646,1132.55,0.01078119003632394
2021-01-13,1197.32,1200.82,1183.18,1186.05,710219700.0,-0.005225282651726171,-0.5225282651726171,0.0011382319463766333,0.11382319463766333,1187.4,17.639999999999873,-11.269999999999982,2,1,2021,1166.1657142857143,1130.5571428571427,1086.922,23.02485458307168,41.66440584342736,1192.28,0.006236865869405417,1184.89,0.014729936883933314,1167.69,0.009684476303297052,1143.21,0.00941238797404087
2021-01-14,1189.48,1190.5,1178.84,1187.4,709253600.0,0.0011382319463766333,0.11382319463766333,0.005726798046151282,0.5726798046151282,1194.2,11.660000000000082,-2.0799999999999272,3,1,2021,1174.0014285714285,1139.1200000000001,1092.6913333333332,18.58293700197098,39.997989372545646,1186.05,-0.005225282651726171,1192.28,0.006236865869405417,1184.89,0.014729936883933314,1156.49,0.011616413432352646
2021-01-15,1188.84,1197.74,1188.84,1194.2,715687900.0,0.005726798046151282,0.5726798046151282,-0.0018924803215542019,-0.1892480321554202,1191.94,8.900000000000091,5.360000000000127,4,1,2021,1181.2857142857142,1146.9614285714285,1098.5046666666667,13.906819498778601,39.20242670219268,1187.4,0.0011382319463766333,1186.05,-0.005225282651726171,1192.28,0.006236865869405417,1167.69,0.009684476303297052
2021-01-18,1198.79,1200.85,1190.33,1191.94,677474100.0,-0.0018924803215542019,-0.1892480321554202,-0.0511267345671762,-5.11267345671762,1131.0,10.519999999999982,-6.849999999999909,0,1,2021,1186.3500000000001,1154.1478571428572,1104.1863333333333,8.94012677017782,37.40010575439189,1194.2,0.005726798046151282,1187.4,0.0011382319463766333,1186.05,-0.005225282651726171,1184.89,0.014729936883933314
2021-01-19,1189.91,1189.91,1117.17,1131.0,888174700.0,-0.0511267345671762,-5.11267345671762,0.0032537577365163717,0.32537577365163717,1134.68,72.74000000000001,-58.91000000000008,1,1,2021,1181.1085714285714,1156.3985714285714,1107.5536666666667,22.370643284281325,34.709126234409624,1191.94,-0.0018924803215542019,1194.2,0.005726798046151282,1187.4,0.0011382319463766333,1192.28,0.006236865869405417
2021-01-20,1136.5,1142.48,1098.05,1134.68,769795300.0,0.0032537577365163717,0.32537577365163717,0.026024958578630075,2.6024958578630075,1164.21,44.430000000000064,-1.8199999999999363,2,1,2021,1173.935714285714,1159.0514285714287,1111.0676666666666,28.236613263130614,31.09568677909972,1131.0,-0.0511267345671762,1191.94,-0.0018924803215542019,1194.2,0.005726798046151282,1186.05,-0.005225282651726171
2021-01-21,1146.86,1164.21,1132.66,1164.21,639454800.0,0.026024958578630075,2.6024958578630075,0.002207505518763808,0.22075055187638082,1166.78,31.549999999999955,17.350000000000136,3,1,2021,1169.9257142857143,1163.3614285714286,1115.237,27.170308461718562,26.73487778371234,1134.68,0.0032537577365163717,1131.0,-0.0511267345671762,1191.94,-0.0018924803215542019,1187.4,0.0011382319463766333
