Ticker,Date,Open,High,Low,Close,Volume,Return,Return_Pct,Target_Date_1D,Next_Close,Future_Return_1D,Future_Return_1D_Pct,Future_Return_5D,Future_Return_10D,Future_Return_20D,Future_Return_60D,High_Low_Spread,Close_Open_Change,High_Low_Range_Pct,Close_Open_Return,DayOfWeek,Month,Year,MA7,MA14,MA30,Close_MA7_Ratio,Close_MA14_Ratio,Close_MA30_Ratio,MA7_MA14_Ratio,MA7_MA30_Ratio,Return_MA3,Return_MA5,Return_MA10,Volatility_7,Volatility_14,Return_Volatility_7,Return_Volatility_14,Volume_Change_Pct,Volume_Ratio_7,Volume_Ratio_14,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5
VCB,2018-07-12,21.63,22.65,21.34,22.14,1422890.0,0.023578363384188616,2.3578363384188616,2018-07-13,23.16,0.046070460704606964,4.607046070460696,0.08401084010840099,0.08220415537488712,0.16982836495031606,0.20054200542005418,1.3099999999999987,0.5100000000000016,0.0591689250225835,0.023578363384188616,3,7,2018,22.532857142857143,23.54214285714286,24.130333333333333,-0.017434857034172246,-0.05955884583876947,-0.08248262905609804,-0.04287144634242557,-0.06620199432841889,-0.009723317632382766,0.0021127714344885582,-0.009431555614630594,0.6823419056385467,1.1903146227359,0.03980324894397489,0.029315449234576154,-0.5704080985692246,0.611370617077225,0.6146049850347759,21.63,-0.03609625668449212,22.44,-0.016652059596844793,22.82,-0.018072289156626398,21.97,-0.06470838654746702
VCB,2018-07-13,22.52,23.2,21.97,23.16,1709410.0,0.046070460704606964,4.607046070460696,2018-07-16,23.2,0.0017271157167528806,0.17271157167528806,0.03626943005181338,0.030656303972366183,0.15846286701208978,0.13816925734024177,1.2300000000000004,0.6400000000000006,0.053108808290155456,0.02841918294849033,4,7,2018,22.485714285714284,23.40357142857143,24.099333333333334,0.029987293519695202,-0.010407446970853051,-0.0389775650778722,-0.03921867846787741,-0.0669569994032636,0.011184189134767819,-0.00023435626983354664,-0.004987975012089818,0.6130757740784347,1.1048606396134497,0.04491598174527338,0.03232891930001859,0.20136482792064037,0.7695800964333054,0.7548108993960375,22.14,0.023578363384188616,21.63,-0.03609625668449212,22.44,-0.016652059596844793,23.24,0.05780609922621749
VCB,2018-07-16,23.24,23.45,22.94,23.2,1302130.0,0.0017271157167528806,0.17271157167528806,2018-07-17,23.58,0.016379310344827536,1.6379310344827536,0.031034482758620863,0.04353448275862082,0.16206896551724137,0.1383620689655174,0.509999999999998,-0.03999999999999915,0.02198275862068957,-0.0017211703958691649,0,7,2018,22.66142857142857,23.270714285714284,24.037333333333333,0.02376599634369292,-0.003038767304091583,-0.03483470157532731,-0.026182510205960963,-0.05724032457447148,0.02379197993518282,0.003725524704842309,-0.004978462134824968,0.6168854180863645,0.9969141949475498,0.035221237710324586,0.03236991934581164,-0.2382576444504244,0.651771240694381,0.575775923358825,23.16,0.046070460704606964,22.14,0.023578363384188616,21.63,-0.03609625668449212,22.82,-0.018072289156626398
VCB,2018-07-17,22.82,23.58,22.82,23.58,1594780.0,0.016379310344827536,1.6379310344827536,2018-07-18,24.3,0.03053435114503822,3.053435114503822,0.021628498727735535,0.04834605597964381,0.1255301102629347,0.12001696352841407,0.759999999999998,0.759999999999998,0.0322307039864291,0.033304119193689585,1,7,2018,22.71,23.204285714285714,23.998,0.03830911492734468,0.016191590223480823,-0.01741811817651484,-0.02130148371606222,-0.05367113926160516,0.021392295588729127,0.010331798693176774,0.0002847234821425126,0.6801715469889221,0.9371783697372161,0.028330080867598556,0.032447619222240154,0.22474714506232107,0.9198510896362605,0.7283568573182723,23.2,0.0017271157167528806,23.16,0.046070460704606964,22.14,0.023578363384188616,22.44,-0.016652059596844793
VCB,2018-07-18,23.58,24.3,23.58,24.3,2473610.0,0.03053435114503822,3.053435114503822,2018-07-19,24.0,-0.012345679012345734,-1.2345679012345734,-0.03827160493827164,0.018930041152263488,0.05390946502057603,0.016460905349794164,0.7200000000000024,0.7200000000000024,0.029629629629629728,0.03053435114503822,2,7,2018,22.92142857142857,23.19214285714286,23.975666666666665,0.06014334683702094,0.04776864085743315,0.013527604376659674,-0.011672672395207861,-0.04397116918145183,0.01621359240220621,0.023657920259082844,0.0040566708536201364,0.9109414282566469,0.9204696006464826,0.028427108601344182,0.033614092892431335,0.5510666047981541,1.3142021175666958,1.1166545641213488,23.58,0.016379310344827536,23.2,0.0017271157167528806,23.16,0.046070460704606964,21.63,-0.03609625668449212
VCB,2018-07-19,24.38,24.42,23.96,24.0,1704000.0,-0.012345679012345734,-1.2345679012345734,2018-07-20,24.0,0.0,0.0,-0.0016666666666665941,0.03875000000000006,0.06708333333333338,0.06833333333333336,0.46000000000000085,-0.379999999999999,0.019166666666666703,-0.015586546349466768,3,7,2018,23.14428571428571,23.155714285714282,23.949,0.036973026356397876,0.03646122524523432,0.002129525241137298,-0.000493552964402455,-0.03360116437906757,0.011522660825840006,0.01647311177977597,0.009292941607132265,0.9628751587971047,0.8731791100580499,0.02781018043558393,0.03376999964006784,-0.31112827001831334,0.8823131279583342,0.7627271460013736,24.3,0.03053435114503822,23.58,0.016379310344827536,23.2,0.0017271157167528806,22.14,0.023578363384188616
VCB,2018-07-20,23.87,24.17,23.28,24.0,2204900.0,0.0,0.0,2018-07-23,23.92,-0.0033333333333332993,-0.33333333333332993,-0.005416666666666625,0.030000000000000027,0.09166666666666656,0.053749999999999964,0.8900000000000006,0.129999999999999,0.03708333333333336,0.005446166736489344,4,7,2018,23.482857142857142,23.11642857142857,23.908,0.02202214381311607,0.038222661681549974,0.0038480843232391315,0.015851435281030835,-0.017782451779440267,0.006062890710897495,0.007259019638854581,0.003512331684510517,0.7302445774239782,0.8161316555071793,0.020128788434034674,0.033763141739787485,0.29395539906103285,1.2435262799998712,1.0076015840332788,24.0,-0.012345679012345734,24.3,0.03053435114503822,23.58,0.016379310344827536,23.16,0.046070460704606964
VCB,2018-07-23,24.0,24.68,23.87,23.92,2618240.0,-0.0033333333333332993,-0.33333333333332993,2018-07-24,24.09,0.0071070234113712605,0.710702341137126,0.012123745819397902,0.04222408026755842,0.08444816053511706,0.05936454849498318,0.8099999999999987,-0.0799999999999983,0.033862876254180545,-0.0033333333333332993,0,7,2018,23.737142857142857,23.134999999999998,23.874333333333333,0.007703418391911576,0.03393127296304321,0.0019127933764293559,0.02602735496619224,-0.005746358412401453,-0.005226337448559677,0.006246929828837344,0.0049862272668398265,0.4348836735539674,0.832251348867827,0.020805955208640817,0.03223753819575814,0.18746428409451665,1.3469233273584982,1.225984666228075,24.0,0.0,24.0,-0.012345679012345734,24.3,0.03053435114503822,23.2,0.0017271157167528806
VCB,2018-07-24,24.09,24.25,23.66,24.09,1683260.0,0.0071070234113712605,0.710702341137126,2018-07-25,23.37,-0.02988792029887921,-2.988792029887921,0.026151930261519185,0.07887090078870895,0.09962640099626396,0.051888750518887417,0.5899999999999999,0.0,0.024491490244914895,0.0,1,7,2018,23.87,23.177857142857142,23.860333333333333,0.009216589861751112,0.03935406329933122,0.00962545926991809,0.029862245369657092,0.0004051354409690955,0.0012578966926793205,0.004392472442146089,0.007362135567661432,0.3657412564459362,0.8666751549316696,0.014072963220577148,0.032175617544075934,-0.35710248105597653,0.8676010167205167,0.8089959693767382,23.92,-0.0033333333333332993,24.0,0.0,24.0,-0.012345679012345734,23.58,0.016379310344827536
VCB,2018-07-25,24.21,24.25,23.37,23.37,1257900.0,-0.02988792029887921,-2.988792029887921,2018-07-26,23.96,0.025246041934103625,2.5246041934103625,0.05947796320068477,0.12280701754385959,0.1193838254172015,0.06204535729567828,0.879999999999999,-0.8399999999999999,0.037655113393239154,-0.03469640644361838,2,7,2018,23.89428571428571,23.277857142857147,23.795666666666666,-0.021941886882697492,0.0039583908680842494,-0.017888411055234088,0.026481328055478537,0.004144412047811796,-0.008704743406947083,-0.007691981846637397,0.007982969206222722,0.3161148073541583,0.7943374459396872,0.019569293344402626,0.027622273043821477,-0.2527001176288868,0.6504765936133575,0.6398847156697741,24.09,0.0071070234113712605,23.92,-0.0033333333333332993,24.0,0.0,24.3,0.03053435114503822
VCB,2018-07-26,23.41,23.96,23.03,23.96,2107890.0,0.025246041934103625,2.5246041934103625,2018-07-27,23.87,-0.0037562604340567463,-0.3756260434056746,0.04048414023372282,0.08096828046744564,0.10392320534223698,0.03088480801335547,0.9299999999999997,0.5500000000000007,0.03881469115191985,0.023494233233660955,3,7,2018,23.94857142857143,23.329285714285714,23.776,0.0004772130756383053,0.027035302042190956,0.007738896366083381,0.026545421144484438,0.007258219573158975,0.0008217150155318912,-0.00017363765734752513,0.008149737061214224,0.28416125535970643,0.8147436055945142,0.02095302950722874,0.023938620548065587,0.675721440496065,1.0502092556477673,1.1269573466086407,23.37,-0.02988792029887921,24.09,0.0071070234113712605,23.92,-0.0033333333333332993,24.0,-0.012345679012345734
VCB,2018-07-27,23.96,24.21,23.75,23.87,979280.0,-0.0037562604340567463,-0.3756260434056746,2018-07-30,24.21,0.014243820695433618,1.4243820695433618,0.03560955173858393,0.12400502723083351,0.09761206535400069,0.02387934645999157,0.46000000000000085,-0.08999999999999986,0.01927105152911608,-0.0037562604340567463,4,7,2018,23.88714285714286,23.404285714285717,23.740666666666666,-0.0007176604270079379,0.019898675456265558,0.0054477549071916265,0.020631142037477845,0.006169843186495383,-0.0027993795996107775,-0.0009248897441588744,0.0031670649473478528,0.2383075244100803,0.8125810187839223,0.016919691884698926,0.023291718720480643,-0.5354216776017724,0.5459739858404346,0.5328178455767505,23.96,0.025246041934103625,23.37,-0.02988792029887921,24.09,0.0071070234113712605,24.0,0.0
VCB,2018-07-30,24.09,24.25,23.87,24.21,1288790.0,0.014243820695433618,1.4243820695433618,2018-07-31,24.72,0.021065675340768086,2.1065675340768086,0.029739776951672736,0.11358942585708376,0.1011978521272201,-0.01363073110285018,0.379999999999999,0.120000000000001,0.015695993391160637,0.00498132004981322,0,7,2018,23.91714285714286,23.530714285714286,23.752000000000002,0.012244654163182433,0.02886804480466254,0.01928258672953853,0.01642230519381971,0.006952797959871138,0.011911200731826832,0.002590541061594509,0.004418735445215927,0.26644038017999666,0.7883426069508539,0.017301485119340054,0.02269460885068625,0.3160587370312884,0.7431084671992199,0.70317900704112,23.87,-0.0037562604340567463,23.96,0.025246041934103625,23.37,-0.02988792029887921,23.92,-0.0033333333333332993
VCB,2018-07-31,24.13,25.06,24.0,24.72,3438180.0,0.021065675340768086,2.1065675340768086,2018-08-01,24.76,0.0016181229773464256,0.16181229773464256,0.051375404530744406,0.0736245954692556,0.09385113268608425,-0.03923948220064721,1.0599999999999987,0.5899999999999999,0.042880258899676324,0.024450891007045117,1,7,2018,24.02,23.751428571428573,23.78033333333333,0.029142381348875812,0.040779501984842925,0.0395144447092135,0.011307590520870825,0.010078356064535221,0.010517745200714987,0.005382271447473874,0.004887371944809982,0.4061198509471288,0.6323929783930843,0.0187905987128287,0.019521373896283663,1.6677581297185733,1.799617752666833,1.8667455747973842,24.21,0.014243820695433618,23.87,-0.0037562604340567463,23.96,0.025246041934103625,24.09,0.0071070234113712605
