time,open,high,low,close,volume
2023-04-25,15.8,15.89,14.87,14.95,4535110
2023-04-26,14.95,15.75,14.92,15.55,1282856
2023-04-27,15.66,15.75,15.07,15.26,1070165
2023-04-28,15.38,16.11,15.15,15.89,2611870
2023-05-04,15.77,16.34,15.55,16.23,2159908
2023-05-05,16.23,16.23,15.83,15.83,968753
2023-05-08,16.0,16.2,15.8,15.89,2459493
2023-05-09,15.89,15.94,15.46,15.58,2052589
2023-05-10,15.58,16.0,15.58,15.63,1996380
2023-05-11,16.31,16.4,16.02,16.24,1908360
2023-05-12,16.24,17.0,15.99,16.85,1985836
2023-05-15,16.91,17.26,16.43,16.43,1899946
2023-05-16,16.4,16.69,16.31,16.53,1014087
2023-05-17,16.53,16.66,16.02,16.02,1754119
2023-05-18,16.15,17.1,15.92,16.78,2751281
2023-05-19,16.91,17.1,16.56,16.85,1343349
2023-05-22,17.0,17.61,16.85,17.48,2918032
2023-05-23,17.55,18.02,17.42,17.67,1914773
2023-05-24,17.99,18.88,17.64,18.69,3470884
2023-05-25,18.44,18.69,17.99,18.18,1660794
2023-05-26,18.28,18.28,17.8,18.05,1382352
2023-05-29,18.24,18.78,18.09,18.56,1546611
2023-05-30,18.56,19.26,18.24,18.69,1430132
2023-05-31,18.69,18.88,18.18,18.56,1561836
2023-06-01,18.56,19.36,18.44,19.07,1863656
2023-06-02,19.39,19.39,18.94,18.98,1158622
2023-06-05,19.07,19.17,18.31,18.31,2897867
2023-06-06,18.28,18.94,18.05,18.91,2068956
2023-06-07,18.98,19.01,18.56,18.82,1610371
2023-06-08,18.82,18.88,18.05,18.05,2065256
2023-06-09,18.28,18.34,17.74,18.34,1926219
2023-06-12,18.18,18.34,17.8,17.99,1240658
2023-06-13,18.12,18.63,18.12,18.4,1480450
2023-06-14,18.56,18.88,18.4,18.4,2393193
2023-06-15,18.37,18.56,18.28,18.5,939427
2023-06-16,18.75,19.36,18.44,18.56,3042192
2023-06-19,18.56,18.75,18.31,18.53,1141333
2023-06-20,18.75,19.07,18.63,19.07,1623532
2023-06-21,19.29,20.06,19.07,19.74,2987461
2023-06-22,19.83,19.96,19.42,19.87,1684907
2023-06-23,19.9,19.99,19.45,19.87,1833715
2023-06-26,19.71,19.74,18.72,19.39,2545968
2023-06-27,19.67,19.67,19.2,19.39,937374
2023-06-28,19.42,19.83,19.23,19.36,957458
2023-06-29,19.36,19.39,18.31,18.31,1800870
2023-06-30,18.12,18.72,18.12,18.47,1232557
2023-07-03,18.56,18.75,18.5,18.66,781846
2023-07-04,18.66,19.52,18.53,19.48,1630365
2023-07-05,19.67,19.71,19.07,19.23,1267262
2023-07-06,19.23,19.52,18.88,19.13,2132657
2023-07-07,19.07,19.39,18.78,19.33,849476
2023-07-10,19.58,20.28,19.48,19.93,1913256
2023-07-11,19.93,20.15,19.67,19.83,1506079
2023-07-12,19.93,20.25,19.67,19.74,1502625
2023-07-13,19.74,20.12,19.71,19.96,1917921
2023-07-14,20.09,20.5,19.9,20.5,2210364
2023-07-17,20.5,20.82,20.28,20.44,1457813
2023-07-18,20.41,20.41,19.96,19.96,1410134
2023-07-19,20.02,20.34,19.93,19.96,1517347
2023-07-20,19.96,20.34,19.71,19.96,1343849
2023-07-21,20.15,20.66,19.96,20.5,1369608
2023-07-24,20.85,20.85,20.37,20.44,1519573
2023-07-25,20.44,20.66,20.25,20.34,1438147
2023-07-26,20.34,20.47,20.22,20.31,954793
2023-07-27,20.31,20.72,20.02,20.53,1978924
2023-07-28,20.63,21.2,20.56,21.07,2746234
2023-07-31,21.07,21.42,20.79,21.2,1416283
2023-08-01,21.2,21.3,20.72,20.72,1588505
2023-08-02,20.6,20.85,20.5,20.76,919206
2023-08-03,20.66,21.17,20.47,20.56,1121142
2023-08-04,20.6,21.11,20.41,21.11,1303972
2023-08-07,21.36,21.49,21.23,21.33,1308843
2023-08-08,21.49,21.52,20.85,20.95,1346637
2023-08-09,20.98,20.98,20.6,20.6,1327883
2023-08-10,20.47,20.6,20.12,20.15,1648066
2023-08-11,20.15,20.34,19.71,20.34,1224151
2023-08-14,20.47,21.11,20.34,20.85,1353117
2023-08-15,21.07,21.11,20.66,20.82,878710
2023-08-16,20.69,20.82,20.47,20.6,838112
2023-08-17,20.82,21.45,20.82,20.98,2551452
2023-08-18,20.85,20.95,19.52,19.52,2430474
2023-08-21,19.74,19.83,19.1,19.33,1533239
2023-08-22,19.33,19.9,18.31,19.87,2461377
2023-08-23,19.93,20.02,19.55,19.55,685045
2023-08-24,19.55,20.22,19.52,20.22,1339856
2023-08-25,20.22,20.53,20.09,20.28,1288283
2023-08-28,20.28,20.72,20.28,20.72,1249235
2023-08-29,21.01,21.3,20.72,21.07,1772242
2023-08-30,21.07,22.54,21.01,22.54,2891408
2023-08-31,23.52,24.09,22.98,23.97,3105529
2023-09-05,24.47,24.47,23.97,24.41,1947211
2023-09-06,24.47,26.1,24.35,26.1,2581045
2023-09-07,26.7,27.78,26.41,27.78,2551135
2023-09-08,27.27,27.94,27.08,27.94,1881058
2023-09-11,28.57,28.77,27.08,27.21,2415654
2023-09-12,26.95,29.08,26.95,29.08,2149877
2023-09-13,29.24,29.81,28.42,28.73,1612029
2023-09-14,28.89,28.89,27.34,27.62,1870265
2023-09-15,27.37,28.73,27.27,27.84,1831874
2023-09-18,27.43,28.48,27.43,28.19,1205777
2023-09-19,28.19,28.48,27.56,28.16,1410424
2023-09-20,28.45,28.99,28.16,28.92,1558531
2023-09-21,28.99,28.99,27.46,27.46,2479954
2023-09-22,26.45,27.02,25.56,25.56,4498390
2023-09-25,25.36,25.75,23.78,23.78,2797385
2023-09-26,24.16,25.43,23.39,23.9,3209706
2023-09-27,24.73,25.56,23.97,25.56,3308528
2023-09-28,25.65,27.34,25.36,27.34,4234701
2023-09-29,27.84,28.16,26.86,27.65,2559279
2023-10-02,27.34,27.91,27.02,27.11,1971969
2023-10-03,26.6,27.11,25.24,26.13,4198923
2023-10-04,25.68,27.94,25.59,27.94,3085036
2023-10-05,27.94,28.73,27.14,27.14,2659523
2023-10-06,27.02,28.32,26.06,27.62,2731315
2023-10-09,27.62,28.32,27.14,28.23,2295619
2023-10-10,28.61,28.7,27.46,27.46,2806455
2023-10-11,27.46,29.37,27.34,29.37,2992396
2023-10-12,29.5,30.58,29.31,29.43,2647007
2023-10-13,28.92,30.13,28.42,30.07,2695407
2023-10-16,29.69,30.26,28.54,28.8,2373188
2023-10-17,29.02,29.88,26.79,26.79,2452360
2023-10-18,27.14,27.59,24.92,26.38,4776360
2023-10-19,26.38,26.51,24.54,24.54,2574371
2023-10-20,24.22,26.25,23.2,26.25,3554719
2023-10-23,26.38,26.64,25.14,25.43,1815756
2023-10-24,25.75,26.06,24.95,25.87,1599976
2023-10-25,25.9,26.25,25.17,25.17,1732261
2023-10-26,24.54,24.6,23.43,23.43,4322433
2023-10-27,23.84,24.16,22.25,23.58,2341060
2023-10-30,23.52,23.9,22.12,22.12,1197383
2023-10-31,22.31,22.54,20.6,20.6,2823876
2023-11-01,20.53,21.65,20.02,21.61,2714702
2023-11-02,22.12,23.11,21.87,23.11,2526364
2023-11-03,23.27,23.39,22.25,22.89,2197601
2023-11-06,23.01,23.52,22.79,23.23,1260772
2023-11-07,23.01,23.71,22.66,23.27,1776928
2023-11-08,23.23,24.89,23.08,24.89,2881205
2023-11-09,25.43,26.22,25.11,25.43,2476846
2023-11-10,25.21,26.45,24.89,25.46,3383945
2023-11-13,25.43,25.94,24.95,25.94,1862414
2023-11-14,26.67,26.89,25.87,26.06,2162059
2023-11-15,27.08,27.08,26.0,26.45,2551519
2023-11-16,26.19,27.02,25.75,27.02,1890907
2023-11-17,27.02,27.11,25.9,26.03,3092072
2023-11-20,25.36,27.21,25.36,26.95,2764061
2023-11-21,27.21,27.56,26.89,27.21,1957616
2023-11-22,27.21,27.94,27.08,27.91,2306247
2023-11-23,28.03,28.13,25.97,25.97,2389177
2023-11-24,26.19,26.7,25.49,26.7,2275937
2023-11-27,26.7,26.83,26.06,26.16,856371
2023-11-28,26.38,26.67,25.46,26.67,1522405
2023-11-29,26.83,27.49,26.83,27.27,1752977
2023-11-30,27.3,27.59,26.86,26.89,1608393
2023-12-01,27.21,27.59,26.79,27.27,1317340
2023-12-04,27.97,28.92,27.46,28.29,2771248
2023-12-05,28.35,28.42,27.84,28.1,1591528
2023-12-06,28.26,28.45,27.97,28.23,1389165
2023-12-07,28.26,28.26,26.25,27.18,3835994
2023-12-08,27.18,27.27,26.64,26.83,1363460
2023-12-11,26.83,27.14,26.1,26.89,1310817
2023-12-12,26.89,27.14,26.76,27.02,561041
2023-12-13,27.27,27.3,26.45,26.7,1038525
2023-12-14,27.02,27.05,26.6,26.7,1017932
2023-12-15,26.67,27.3,26.57,27.02,1054901
2023-12-18,27.05,27.27,26.64,27.27,1186140
2023-12-19,27.14,27.97,27.14,27.97,1872579
2023-12-20,28.0,28.07,27.72,27.84,999990
2023-12-21,27.68,27.94,27.34,27.84,1304488
2023-12-22,27.84,28.16,27.68,27.97,1788152
2023-12-25,27.94,28.1,27.27,28.1,1660983
2023-12-26,28.42,28.42,27.91,28.35,1660578
2023-12-27,28.42,28.77,28.19,28.42,1303280
2023-12-28,28.16,28.45,28.1,28.45,1142181
2023-12-29,28.45,28.48,28.16,28.38,812343
2024-01-02,28.57,28.57,27.49,27.49,1295432
2024-01-03,27.46,27.65,27.3,27.65,1026323
2024-01-04,27.65,28.35,27.46,27.46,1671658
2024-01-05,27.53,27.78,27.4,27.46,730594
2024-01-08,27.56,28.16,27.56,27.91,946091
