time,open,high,low,close,volume
2023-04-25,49.59,49.76,49.2,49.65,546290
2023-04-26,49.48,50.32,49.42,50.27,710670
2023-04-27,49.87,50.89,49.71,50.61,581140
2023-04-28,50.61,50.89,49.93,50.89,705032
2023-05-04,50.61,50.61,49.76,49.76,496435
2023-05-05,49.76,50.55,49.59,50.49,226102
2023-05-08,50.61,52.4,50.49,52.29,1502235
2023-05-09,52.29,52.8,51.9,51.9,564410
2023-05-10,51.67,52.29,51.5,51.73,418041
2023-05-11,51.73,51.79,51.17,51.17,506319
2023-05-12,51.17,52.18,51.06,52.18,711269
2023-05-15,51.73,52.29,51.28,51.56,451483
2023-05-16,51.73,52.35,51.34,52.07,666940
2023-05-17,52.01,52.29,51.9,52.18,573251
2023-05-18,52.24,53.98,51.84,53.42,1680806
2023-05-19,53.14,53.36,52.07,52.97,440496
2023-05-22,52.29,52.8,51.84,52.35,623319
2023-05-23,52.29,52.63,51.79,52.18,569233
2023-05-24,52.18,52.18,51.67,52.07,342665
2023-05-25,52.07,52.85,51.39,52.4,607166
2023-05-26,52.4,52.57,51.73,51.73,284190
2023-05-29,51.73,53.42,51.73,52.35,591719
2023-05-30,52.35,53.3,51.95,53.14,565039
2023-05-31,52.8,52.91,52.35,52.85,380711
2023-06-01,53.19,53.19,52.4,52.8,646726
2023-06-02,52.8,53.42,52.46,53.36,739065
2023-06-05,53.53,55.5,53.53,55.1,1299964
2023-06-06,55.1,55.67,54.26,55.67,761266
2023-06-07,55.67,55.67,54.54,54.54,750797
2023-06-08,54.54,57.18,54.54,56.23,1341141
2023-06-09,56.23,57.35,55.67,56.51,821677
2023-06-12,56.17,57.07,55.16,56.79,436746
2023-06-13,56.23,57.91,56.06,57.63,840097
2023-06-14,57.58,58.48,57.07,57.69,842576
2023-06-15,57.63,58.31,57.13,58.2,913438
2023-06-16,58.59,59.83,58.03,59.04,1333946
2023-06-19,58.25,58.53,57.18,57.18,1141315
2023-06-20,56.85,56.85,56.12,56.17,1782749
2023-06-21,56.06,56.51,56.06,56.23,1188227
2023-06-22,57.35,57.35,56.17,56.45,717220
2023-06-23,56.45,56.45,55.95,56.17,706286
2023-06-26,55.72,56.73,55.72,56.23,807728
2023-06-27,56.23,56.79,56.06,56.23,686645
2023-06-28,56.23,57.46,56.12,56.85,822207
2023-06-29,57.24,57.91,56.85,57.3,642122
2023-06-30,56.85,57.24,56.23,56.23,557300
2023-07-03,56.23,56.68,56.12,56.23,490833
2023-07-04,56.62,57.3,56.17,56.23,683429
2023-07-05,56.79,57.63,56.4,57.35,954822
2023-07-06,57.41,57.46,56.51,56.62,1021691
2023-07-07,56.51,59.04,56.45,59.04,1066312
2023-07-10,58.98,58.98,57.52,57.75,916503
2023-07-11,57.24,59.04,57.24,57.91,888492
2023-07-12,57.75,58.76,57.75,58.48,743776
2023-07-13,59.04,59.04,58.31,58.98,929375
2023-07-14,58.98,59.04,58.48,59.04,798828
2023-07-17,59.04,59.04,58.59,58.93,792928
2023-07-18,58.98,59.04,58.65,58.65,590877
2023-07-19,58.81,60.22,58.81,59.88,927729
2023-07-20,59.32,59.83,58.25,59.04,772446
2023-07-21,59.04,59.04,58.48,59.04,664121
2023-07-24,59.1,59.26,58.76,58.81,809968
2023-07-25,60.03,61.43,59.97,60.9,2376800
2023-07-26,61.03,62.03,61.03,62.03,1149142
2023-07-27,62.22,62.22,61.43,61.56,959168
2023-07-28,61.56,61.76,60.96,61.76,1118204
2023-07-31,61.76,61.89,60.83,60.83,1469179
2023-08-01,60.83,61.63,60.56,60.56,1282915
2023-08-02,60.56,60.76,60.43,60.76,1056442
2023-08-03,60.76,60.76,60.1,60.17,838992
2023-08-04,60.23,60.5,59.83,59.83,1232691
2023-08-07,59.83,60.3,59.77,60.3,1112919
2023-08-08,60.3,60.56,59.83,60.23,825329
2023-08-09,60.23,60.37,59.83,59.9,592910
2023-08-10,60.1,60.1,58.77,58.77,1339101
2023-08-11,58.77,60.03,58.77,60.03,922105
2023-08-14,59.97,59.97,59.1,59.1,1472862
2023-08-15,59.77,59.77,58.77,59.04,1149381
2023-08-16,58.97,59.37,58.9,59.24,728443
2023-08-17,59.24,59.63,58.84,59.37,2145945
2023-08-18,59.63,59.97,59.1,59.44,2432095
2023-08-21,59.57,59.9,59.24,59.63,1711594
2023-08-22,59.44,59.57,58.31,58.71,1826735
2023-08-23,59.04,59.04,57.18,57.31,1756869
2023-08-24,57.31,58.57,57.11,57.78,904090
2023-08-25,57.24,57.78,57.11,57.24,1406166
2023-08-28,57.38,58.11,57.24,57.78,1379391
2023-08-29,57.78,58.77,57.71,58.71,1393114
2023-08-30,58.77,59.44,58.77,59.17,1351406
2023-08-31,59.17,59.5,58.64,59.17,1532410
2023-09-05,59.17,60.23,59.17,59.83,1943937
2023-09-06,59.9,59.9,59.57,59.9,2019306
2023-09-07,59.77,60.3,59.44,59.44,1767025
2023-09-08,59.44,59.44,59.17,59.44,1342875
2023-09-11,59.5,59.77,58.44,58.77,1651179
2023-09-12,59.1,59.77,59.04,59.7,1573590
2023-09-13,59.77,59.77,59.04,59.17,1583591
2023-09-14,59.1,59.44,58.51,59.17,1513444
2023-09-15,59.04,59.63,58.84,59.63,2148841
2023-09-18,59.44,59.57,58.64,58.97,721550
2023-09-19,58.97,59.24,57.11,58.51,1121369
2023-09-20,58.51,58.71,57.38,58.44,789315
2023-09-21,58.44,58.44,57.64,57.78,1070108
2023-09-22,57.38,59.44,57.11,59.3,2412619
2023-09-25,59.1,59.44,58.64,59.3,2212485
2023-09-26,59.24,59.37,57.71,57.78,1666399
2023-09-27,58.17,59.1,57.78,58.31,1207226
2023-09-28,57.91,58.64,57.51,58.44,1066237
2023-09-29,58.64,58.64,57.84,58.11,450190
2023-10-02,57.84,57.91,57.44,57.44,767433
2023-10-03,57.44,57.58,56.98,57.31,884115
2023-10-04,57.31,57.31,56.65,57.31,925262
2023-10-05,57.11,57.11,56.12,56.12,891392
2023-10-06,56.12,56.71,55.45,56.71,802652
2023-10-09,56.71,56.71,55.78,56.18,1097445
2023-10-10,56.18,57.24,56.18,57.18,735970
2023-10-11,57.24,57.44,56.91,57.44,720549
2023-10-12,57.71,57.71,56.78,57.11,715133
2023-10-13,57.11,57.51,56.78,57.51,663930
2023-10-16,56.85,57.51,56.85,57.18,333530
2023-10-17,57.18,57.44,56.78,57.04,364184
2023-10-18,56.78,57.11,56.45,57.04,1148543
2023-10-19,56.78,57.11,55.85,56.12,1364661
2023-10-20,55.45,56.65,54.92,56.31,940696
2023-10-23,56.12,56.12,54.79,56.12,967700
2023-10-24,56.12,57.44,55.72,57.11,995455
2023-10-25,56.51,56.98,56.18,56.98,660885
2023-10-26,56.45,57.11,55.45,56.12,1421717
2023-10-27,56.18,56.45,55.65,56.45,774937
2023-10-30,55.45,57.11,55.45,57.04,594248
2023-10-31,57.04,57.71,56.38,57.64,1347127
2023-11-01,57.64,58.31,57.18,58.31,1481233
2023-11-02,58.44,59.1,57.51,59.1,1060228
2023-11-03,59.1,59.37,58.51,59.04,1089983
2023-11-06,59.04,59.63,58.77,59.44,775907
2023-11-07,59.1,59.3,58.64,58.64,415337
2023-11-08,58.44,59.57,58.37,59.44,1273201
2023-11-09,59.44,59.44,58.37,58.37,1168331
2023-11-10,57.84,58.11,57.11,57.11,1353101
2023-11-13,57.11,57.18,56.71,56.78,938884
2023-11-14,57.11,57.44,56.71,57.11,988940
2023-11-15,57.44,58.24,57.44,58.24,4069328
2023-11-16,57.78,58.44,57.58,58.44,1285689
2023-11-17,58.31,58.37,56.78,56.85,1589317
2023-11-20,56.85,57.78,56.45,57.18,1099258
2023-11-21,57.18,57.58,56.98,57.51,1152379
2023-11-22,57.31,57.58,56.78,57.58,1013847
2023-11-23,57.58,57.64,56.78,56.78,648155
2023-11-24,56.78,57.11,56.45,57.11,735269
2023-11-27,57.11,57.11,56.51,56.98,443705
2023-11-28,56.78,57.04,56.31,56.98,780344
2023-11-29,56.71,57.04,56.51,56.51,734262
2023-11-30,56.51,56.71,56.25,56.25,928310
2023-12-01,56.38,56.45,55.85,56.45,715983
2023-12-04,56.71,57.24,56.31,57.11,889234
2023-12-05,57.11,57.18,56.31,56.71,994057
2023-12-06,56.65,57.11,56.45,57.04,639066
2023-12-07,56.91,57.11,56.45,56.58,993875
2023-12-08,56.58,56.78,56.45,56.45,1184278
2023-12-11,56.45,56.65,55.85,55.92,1401171
2023-12-12,56.25,56.25,55.78,55.92,1007855
2023-12-13,55.92,56.12,55.58,55.58,1154515
2023-12-14,55.78,56.12,55.78,56.05,841937
2023-12-15,55.78,56.05,54.59,54.59,2531751
2023-12-18,54.99,55.05,54.12,54.12,1805761
2023-12-19,54.12,54.12,53.19,53.92,1964252
2023-12-20,53.92,53.99,53.46,53.86,1873375
2023-12-21,53.79,53.79,53.33,53.72,2031463
2023-12-22,53.72,53.86,53.39,53.72,1581238
2023-12-25,53.72,54.32,53.59,54.32,1303639
2023-12-26,54.45,54.99,54.45,54.99,973002
2023-12-27,55.05,55.25,54.79,54.92,900989
2023-12-28,54.92,55.19,54.72,54.99,704577
2023-12-29,55.45,55.72,53.33,53.33,1623585
2024-01-02,55.05,55.52,54.59,55.45,1788420
2024-01-03,55.45,56.12,54.99,56.12,1374590
