time,open,high,low,close,volume
2023-04-25,22.76,22.76,22.54,22.58,631668
2023-04-26,22.58,22.58,22.22,22.25,579640
2023-04-27,22.29,22.4,22.14,22.4,845059
2023-04-28,22.4,23.39,22.4,23.39,945857
2023-05-04,23.35,23.35,22.95,23.02,623203
2023-05-05,23.02,23.06,22.87,23.02,538123
2023-05-08,23.06,23.17,23.02,23.09,624773
2023-05-09,23.09,23.24,22.98,23.09,666203
2023-05-10,23.09,23.13,22.98,22.98,449152
2023-05-11,22.98,23.02,22.84,22.84,520933
2023-05-12,22.84,22.84,22.62,22.69,544113
2023-05-15,22.73,22.84,22.54,22.54,487510
2023-05-16,22.54,22.58,22.22,22.22,511618
2023-05-17,22.18,22.22,22.0,22.0,559133
2023-05-18,22.0,22.0,21.78,22.0,649695
2023-05-19,22.0,22.0,21.81,21.92,540216
2023-05-22,21.92,22.07,21.89,22.07,560255
2023-05-23,22.07,22.14,21.89,21.96,528573
2023-05-24,22.0,22.03,21.85,21.89,488618
2023-05-25,21.85,21.92,21.7,21.89,621002
2023-05-26,21.92,22.03,21.89,22.0,580066
2023-05-29,22.0,22.25,22.0,22.11,511777
2023-05-30,22.14,22.18,21.92,22.11,546963
2023-05-31,22.11,22.22,22.0,22.22,537255
2023-06-01,22.25,22.4,22.22,22.36,611508
2023-06-02,22.43,22.91,22.43,22.91,591585
2023-06-05,22.95,23.13,22.95,23.06,498015
2023-06-06,23.06,23.17,22.95,23.09,608993
2023-06-07,23.13,23.17,22.95,23.13,531931
2023-06-08,23.17,23.2,22.91,22.98,526044
2023-06-09,22.98,23.06,22.87,22.95,693892
2023-06-12,22.98,23.13,22.87,23.09,444828
2023-06-13,23.09,23.42,23.06,23.06,599222
2023-06-14,23.09,23.2,22.98,23.06,565030
2023-06-15,22.98,23.09,22.95,23.06,738524
2023-06-16,23.09,23.13,22.87,23.02,631516
2023-06-19,23.06,23.13,22.98,23.02,608961
2023-06-20,23.02,23.09,22.98,23.06,715609
2023-06-21,23.09,23.24,23.02,23.24,649052
2023-06-22,23.28,23.39,23.24,23.35,709023
2023-06-23,23.46,23.9,23.42,23.9,997482
2023-06-26,23.9,23.94,23.64,23.9,758394
2023-06-27,23.9,23.94,23.81,23.94,738873
2023-06-28,23.94,24.03,23.94,24.03,666726
2023-06-29,24.03,24.12,23.9,23.9,779230
2023-06-30,23.9,23.94,23.81,23.81,601757
2023-07-03,23.81,23.9,23.77,23.81,724295
2023-07-04,23.86,23.9,23.77,23.86,693511
2023-07-05,23.9,24.03,23.86,24.03,582200
2023-07-06,24.03,25.18,24.03,25.18,615875
2023-07-07,25.22,25.22,25.04,25.22,674706
2023-07-10,25.26,25.31,25.18,25.31,877758
2023-07-11,25.35,25.53,25.26,25.44,932601
2023-07-12,25.44,25.53,25.18,25.26,562371
2023-07-13,25.31,25.48,25.22,25.48,892518
2023-07-14,25.53,25.57,25.35,25.53,666834
2023-07-17,25.62,25.62,25.44,25.62,639146
2023-07-18,25.62,25.79,25.57,25.79,882334
2023-07-19,25.84,25.88,25.75,25.79,642616
2023-07-20,25.79,25.92,25.7,25.79,706810
2023-07-21,25.79,25.92,25.7,25.79,866172
2023-07-24,25.84,25.97,25.7,25.88,820014
2023-07-25,25.88,25.97,25.84,25.97,1010612
2023-07-26,25.97,26.06,25.92,26.06,1036095
2023-07-27,26.06,26.14,25.97,26.1,837380
2023-07-28,26.1,26.19,25.97,26.14,1068042
2023-07-31,26.19,26.36,25.66,25.66,1398290
2023-08-01,25.7,26.36,25.7,26.36,1361192
2023-08-02,26.32,26.63,26.28,26.63,2962654
2023-08-03,26.67,26.72,26.5,26.63,1008142
2023-08-04,26.67,27.55,25.53,25.53,5278143
2023-08-07,25.62,26.63,25.62,26.63,1557675
2023-08-08,26.41,26.76,25.88,26.67,3619484
2023-08-09,26.67,26.81,25.97,26.41,1337353
2023-08-10,26.45,26.5,25.79,26.41,1211423
2023-08-11,26.41,26.76,26.06,26.76,2873089
2023-08-14,26.81,26.81,25.22,26.19,1057386
2023-08-15,25.97,25.97,25.35,25.97,938569
2023-08-16,25.79,26.01,25.31,25.97,1029870
2023-08-17,25.35,25.88,25.35,25.88,1255990
2023-08-18,25.79,25.79,24.08,24.16,1080350
2023-08-21,24.25,24.74,23.42,23.42,1041291
2023-08-22,23.64,24.82,23.64,24.82,1194114
2023-08-23,24.91,24.91,23.11,24.82,1233060
2023-08-24,24.82,25.04,23.77,25.04,1145481
2023-08-25,24.38,25.04,24.08,24.82,874565
2023-08-28,24.82,24.91,24.16,24.91,1119919
2023-08-29,24.91,24.96,24.25,24.96,1750296
2023-08-30,24.96,25.0,24.34,24.74,1416835
2023-08-31,24.47,24.82,24.16,24.74,1484876
2023-09-05,24.74,24.82,24.21,24.21,1409430
2023-09-06,24.21,24.52,23.77,24.47,1317586
2023-09-07,24.3,24.43,23.99,24.16,1526265
2023-09-08,24.08,24.43,24.03,24.21,1274924
2023-09-11,24.25,24.25,23.68,23.77,1578487
2023-09-12,23.77,24.21,23.5,24.08,1260774
2023-09-13,23.94,23.94,23.42,23.9,1634705
2023-09-14,23.46,23.9,23.15,23.15,1253119
2023-09-15,23.2,23.77,23.2,23.77,1225748
2023-09-18,23.24,23.77,23.15,23.59,1150326
2023-09-19,23.55,23.59,22.93,23.59,1160436
2023-09-20,23.11,23.55,23.02,23.33,1138821
2023-09-21,22.98,23.42,22.98,23.33,1567937
2023-09-22,22.8,23.24,22.45,22.45,1148696
2023-09-25,22.45,22.89,22.32,22.89,1224280
2023-09-26,22.98,23.46,22.32,23.06,1471626
2023-09-27,23.11,23.28,22.49,23.11,1173498
2023-09-28,22.89,23.15,21.96,22.01,1225931
2023-09-29,21.88,22.18,21.83,22.01,1031923
2023-10-02,22.01,22.14,21.83,22.01,939995
2023-10-03,21.66,22.05,21.66,21.92,1017549
2023-10-04,22.01,22.01,21.52,21.52,1065468
2023-10-05,21.39,21.66,21.17,21.57,898738
2023-10-06,21.57,21.7,21.44,21.57,1180147
2023-10-09,21.61,21.7,21.17,21.61,907244
2023-10-10,21.66,21.74,21.52,21.66,1005631
2023-10-11,21.7,21.79,21.57,21.79,825703
2023-10-12,21.83,22.01,21.7,21.79,1121340
2023-10-13,21.66,21.83,21.22,21.83,1133078
2023-10-16,21.74,22.01,21.3,21.83,809862
2023-10-17,21.83,21.92,21.7,21.79,877923
2023-10-18,21.7,21.88,21.66,21.74,1230876
2023-10-19,21.74,21.83,21.3,21.66,1154237
2023-10-20,21.66,21.92,21.48,21.52,1103396
2023-10-23,21.61,21.83,21.61,21.83,1418134
2023-10-24,21.92,22.71,21.88,22.71,1642066
2023-10-25,22.76,22.84,22.62,22.8,1121037
2023-10-26,22.8,22.8,22.32,22.45,1199630
2023-10-27,22.49,22.58,22.23,22.49,1194540
2023-10-30,22.49,22.54,22.32,22.32,1000102
2023-10-31,22.18,22.71,22.14,22.71,1085490
2023-11-01,22.71,22.89,22.67,22.8,1198681
2023-11-02,22.8,22.89,22.67,22.84,1031200
2023-11-03,22.84,22.89,21.39,21.39,2027607
2023-11-06,21.74,22.45,21.74,22.27,994274
2023-11-07,22.01,22.32,21.44,21.48,1441512
2023-11-08,21.48,21.96,21.22,21.96,1083367
2023-11-09,21.96,21.96,21.57,21.57,1260354
2023-11-10,21.35,21.61,20.95,20.95,1384998
2023-11-13,20.29,20.6,20.2,20.25,1516695
2023-11-14,20.25,20.69,20.03,20.38,1663653
2023-11-15,20.38,20.91,20.38,20.69,1458439
2023-11-16,20.56,20.69,20.25,20.64,1651967
2023-11-17,20.69,20.69,19.85,20.38,1591838
2023-11-20,20.11,20.38,19.63,20.38,2119247
2023-11-21,20.25,20.38,19.85,20.38,1518062
2023-11-22,20.29,20.33,19.89,20.33,1392262
2023-11-23,20.03,20.25,19.94,20.25,1351893
2023-11-24,20.11,20.33,19.63,20.33,2328205
2023-11-27,19.89,20.33,19.89,20.29,1412938
2023-11-28,19.94,20.29,19.89,20.29,1428439
2023-11-29,20.25,20.29,19.94,20.29,1618947
2023-11-30,20.16,20.25,19.89,19.89,1411382
2023-12-01,19.76,20.16,19.72,19.98,1137719
2023-12-04,19.98,20.07,19.76,20.03,1266810
2023-12-05,19.98,20.03,19.81,19.98,978127
2023-12-06,19.94,19.98,19.85,19.98,1103914
2023-12-07,19.94,19.98,19.81,19.98,1386339
2023-12-08,19.98,19.98,19.81,19.98,1421193
2023-12-11,19.89,19.98,19.81,19.94,1078777
2023-12-12,19.94,19.94,19.81,19.94,1165999
2023-12-13,19.94,19.98,19.81,19.89,1115474
2023-12-14,19.89,19.98,19.81,19.89,1035101
2023-12-15,19.85,19.89,19.72,19.89,1231768
2023-12-18,19.89,19.89,19.72,19.89,1082268
2023-12-19,19.72,19.89,19.72,19.89,1005212
2023-12-20,19.72,19.89,19.72,19.89,1026116
2023-12-21,19.89,19.89,19.76,19.89,1151121
2023-12-22,19.89,19.94,19.72,19.89,1245738
2023-12-25,19.89,20.03,19.81,19.94,1082226
2023-12-26,19.94,20.03,19.85,19.98,1004496
2023-12-27,19.98,20.03,19.94,19.94,1035073
2023-12-28,19.94,21.13,19.85,20.82,1321862
2023-12-29,20.86,21.08,20.86,21.04,1220462
2024-01-02,21.04,21.22,20.42,21.08,1283313
2024-01-03,21.08,21.08,20.51,20.51,1271031
2024-01-04,20.56,21.04,20.29,20.73,1178659
2024-01-05,20.73,21.04,20.6,20.78,1134446
2024-01-08,20.78,20.86,20.51,20.51,1050832
2024-01-09,20.38,20.69,20.38,20.64,1080732
2024-01-10,20.64,20.69,20.38,20.6,1268679
2024-01-11,20.6,21.04,20.42,20.78,1367620
